"scenario","region_id","pop","estimate","Outcome","number","Pollutant","Cause","double_counted","AgeGrp","region_name","iso3","version","epi_version","calc_causes","pop_year","ref"
"scenario","BGD.1_1",8051846.7704289,"low","Deaths",-288.813997790898,"PM25","Diabetes",TRUE,"25+","Barisal","BGD","0.6.0","gbd2021","GEMM and GBD",2021,"0.6.0"
"scenario","BGD.1_1",8051846.7704289,"low","exac",-5686.25155554915,"PM25","Asthma",FALSE,"0-18","Barisal","BGD","0.6.0","gbd2021","GEMM and GBD",2021,"0.6.0"
"scenario","BGD.1_1",8051846.7704289,"low","exac",-8349.74318821356,"PM25","Asthma",FALSE,"25+","Barisal","BGD","0.6.0","gbd2021","GEMM and GBD",2021,"0.6.0"
"scenario","BGD.1_1",8051846.7704289,"low","PTB",-12850.0109640665,"PM25","PTB",FALSE,"Newborn","Barisal","BGD","0.6.0","gbd2021","GEMM and GBD",2021,"0.6.0"
"scenario","BGD.1_1",8051846.7704289,"low","LBW",-6753.13300104378,"PM25","LBW",FALSE,"Newborn","Barisal","BGD","0.6.0","gbd2021","GEMM and GBD",2021,"0.6.0"
"scenario","BGD.1_1",8051846.7704289,"low","Absences",-7830656.0524897,"PM25","Absences",FALSE,"25+","Barisal","BGD","0.6.0","gbd2021","GEMM and GBD",2021,"0.6.0"
"scenario","BGD.1_1",8051846.7704289,"high","YLLs",-44482.4390696331,"PM25","COPD",TRUE,"25+","Barisal","BGD","0.6.0","gbd2021","GEMM and GBD",2021,"0.6.0"
"scenario","BGD.1_1",8051846.7704289,"high","YLDs",-10336.9389814925,"PM25","COPD",FALSE,"25+","Barisal","BGD","0.6.0","gbd2021","GEMM and GBD",2021,"0.6.0"
"scenario","BGD.1_1",8051846.7704289,"high","Deaths",-2304.296753688,"PM25","COPD",TRUE,"25+","Barisal","BGD","0.6.0","gbd2021","GEMM and GBD",2021,"0.6.0"
"scenario","BGD.1_1",8051846.7704289,"high","YLLs",-105731.36082031,"PM25","IHD",TRUE,"25+","Barisal","BGD","0.6.0","gbd2021","GEMM and GBD",2021,"0.6.0"
"scenario","BGD.1_1",8051846.7704289,"high","Deaths",-3928.08858731783,"PM25","IHD",TRUE,"25+","Barisal","BGD","0.6.0","gbd2021","GEMM and GBD",2021,"0.6.0"
"scenario","BGD.1_1",8051846.7704289,"high","YLLs",-7551.99995211822,"PM25","LC",TRUE,"25+","Barisal","BGD","0.6.0","gbd2021","GEMM and GBD",2021,"0.6.0"
"scenario","BGD.1_1",8051846.7704289,"high","Deaths",-278.650947686572,"PM25","LC",TRUE,"25+","Barisal","BGD","0.6.0","gbd2021","GEMM and GBD",2021,"0.6.0"
"scenario","BGD.1_1",8051846.7704289,"high","YLLs",-22447.3357298847,"PM25","LRI",TRUE,"25+","Barisal","BGD","0.6.0","gbd2021","GEMM and GBD",2021,"0.6.0"
"scenario","BGD.1_1",8051846.7704289,"high","Deaths",-1108.74128630914,"PM25","LRI",TRUE,"25+","Barisal","BGD","0.6.0","gbd2021","GEMM and GBD",2021,"0.6.0"
"scenario","BGD.1_1",8051846.7704289,"high","YLLs",-325150.954353811,"PM25","NCD.LRI",FALSE,"25+","Barisal","BGD","0.6.0","gbd2021","GEMM and GBD",2021,"0.6.0"
"scenario","BGD.1_1",8051846.7704289,"high","Deaths",-13675.020222662,"PM25","NCD.LRI",FALSE,"25+","Barisal","BGD","0.6.0","gbd2021","GEMM and GBD",2021,"0.6.0"
"scenario","BGD.1_1",8051846.7704289,"high","YLLs",-108731.069264649,"PM25","Stroke",TRUE,"25+","Barisal","BGD","0.6.0","gbd2021","GEMM and GBD",2021,"0.6.0"
"scenario","BGD.1_1",8051846.7704289,"high","YLDs",-6519.0405775551,"PM25","Stroke",FALSE,"25+","Barisal","BGD","0.6.0","gbd2021","GEMM and GBD",2021,"0.6.0"
"scenario","BGD.1_1",8051846.7704289,"high","Deaths",-4608.91803752138,"PM25","Stroke",TRUE,"25+","Barisal","BGD","0.6.0","gbd2021","GEMM and GBD",2021,"0.6.0"
"scenario","BGD.1_1",8051846.7704289,"high","YLLs",-34605.95686878,"PM25","LRI.child",FALSE,"0-4","Barisal","BGD","0.6.0","gbd2021","GEMM and GBD",2021,"0.6.0"
"scenario","BGD.1_1",8051846.7704289,"high","Deaths.child",-387.269758485817,"PM25","LRI.child",FALSE,"0-4","Barisal","BGD","0.6.0","gbd2021","GEMM and GBD",2021,"0.6.0"
"scenario","BGD.1_1",8051846.7704289,"high","YLDs",-16899.5908752564,"PM25","Diabetes",FALSE,"25+","Barisal","BGD","0.6.0","gbd2021","GEMM and GBD",2021,"0.6.0"
"scenario","BGD.1_1",8051846.7704289,"high","Deaths",-734.5940112534,"PM25","Diabetes",TRUE,"25+","Barisal","BGD","0.6.0","gbd2021","GEMM and GBD",2021,"0.6.0"
"scenario","BGD.1_1",8051846.7704289,"high","exac",-17062.565587041,"PM25","Asthma",FALSE,"0-18","Barisal","BGD","0.6.0","gbd2021","GEMM and GBD",2021,"0.6.0"
"scenario","BGD.1_1",8051846.7704289,"high","exac",-17875.1295982489,"PM25","Asthma",FALSE,"25+","Barisal","BGD","0.6.0","gbd2021","GEMM and GBD",2021,"0.6.0"
"scenario","BGD.1_1",8051846.7704289,"high","PTB",-35325.8808492332,"PM25","PTB",FALSE,"Newborn","Barisal","BGD","0.6.0","gbd2021","GEMM and GBD",2021,"0.6.0"
"scenario","BGD.1_1",8051846.7704289,"high","LBW",-57269.0946499656,"PM25","LBW",FALSE,"Newborn","Barisal","BGD","0.6.0","gbd2021","GEMM and GBD",2021,"0.6.0"
"scenario","BGD.1_1",8051846.7704289,"high","Absences",-11023070.9669892,"PM25","Absences",FALSE,"25+","Barisal","BGD","0.6.0","gbd2021","GEMM and GBD",2021,"0.6.0"
"scenario","BGD.2_1",26816876.9789587,"central","YLLs",-83799.7820614765,"PM25","COPD",TRUE,"25+","Chittagong","BGD","0.6.0","gbd2021","GEMM and GBD",2021,"0.6.0"
"scenario","BGD.2_1",26816876.9789587,"central","YLDs",-20982.1239480482,"PM25","COPD",FALSE,"25+","Chittagong","BGD","0.6.0","gbd2021","GEMM and GBD",2021,"0.6.0"
"scenario","BGD.2_1",26816876.9789587,"central","Deaths",-4374.71312844958,"PM25","COPD",TRUE,"25+","Chittagong","BGD","0.6.0","gbd2021","GEMM and GBD",2021,"0.6.0"
"scenario","BGD.2_1",26816876.9789587,"central","YLLs",-266807.202612735,"PM25","IHD",TRUE,"25+","Chittagong","BGD","0.6.0","gbd2021","GEMM and GBD",2021,"0.6.0"
"scenario","BGD.2_1",26816876.9789587,"central","Deaths",-10029.636981137,"PM25","IHD",TRUE,"25+","Chittagong","BGD","0.6.0","gbd2021","GEMM and GBD",2021,"0.6.0"
"scenario","BGD.2_1",26816876.9789587,"central","YLLs",-13845.910711324,"PM25","LC",TRUE,"25+","Chittagong","BGD","0.6.0","gbd2021","GEMM and GBD",2021,"0.6.0"
"scenario","BGD.2_1",26816876.9789587,"central","Deaths",-524.330598673921,"PM25","LC",TRUE,"25+","Chittagong","BGD","0.6.0","gbd2021","GEMM and GBD",2021,"0.6.0"
"scenario","BGD.2_1",26816876.9789587,"central","YLLs",-47153.7622402272,"PM25","LRI",TRUE,"25+","Chittagong","BGD","0.6.0","gbd2021","GEMM and GBD",2021,"0.6.0"
"scenario","BGD.2_1",26816876.9789587,"central","Deaths",-2337.83620645908,"PM25","LRI",TRUE,"25+","Chittagong","BGD","0.6.0","gbd2021","GEMM and GBD",2021,"0.6.0"
"scenario","BGD.2_1",26816876.9789587,"central","YLLs",-778183.366667436,"PM25","NCD.LRI",FALSE,"25+","Chittagong","BGD","0.6.0","gbd2021","GEMM and GBD",2021,"0.6.0"
"scenario","BGD.2_1",26816876.9789587,"central","Deaths",-33145.0261627451,"PM25","NCD.LRI",FALSE,"25+","Chittagong","BGD","0.6.0","gbd2021","GEMM and GBD",2021,"0.6.0"
"scenario","BGD.2_1",26816876.9789587,"central","YLLs",-218163.963645159,"PM25","Stroke",TRUE,"25+","Chittagong","BGD","0.6.0","gbd2021","GEMM and GBD",2021,"0.6.0"
"scenario","BGD.2_1",26816876.9789587,"central","YLDs",-12788.4038809533,"PM25","Stroke",FALSE,"25+","Chittagong","BGD","0.6.0","gbd2021","GEMM and GBD",2021,"0.6.0"
"scenario","BGD.2_1",26816876.9789587,"central","Deaths",-9178.84382476151,"PM25","Stroke",TRUE,"25+","Chittagong","BGD","0.6.0","gbd2021","GEMM and GBD",2021,"0.6.0"
"scenario","BGD.2_1",26816876.9789587,"central","YLLs",-76226.392790183,"PM25","LRI.child",FALSE,"0-4","Chittagong","BGD","0.6.0","gbd2021","GEMM and GBD",2021,"0.6.0"
"scenario","BGD.2_1",26816876.9789587,"central","Deaths.child",-853.088332708414,"PM25","LRI.child",FALSE,"0-4","Chittagong","BGD","0.6.0","gbd2021","GEMM and GBD",2021,"0.6.0"
"scenario","BGD.2_1",26816876.9789587,"central","YLDs",-35238.6679958243,"PM25","Diabetes",FALSE,"25+","Chittagong","BGD","0.6.0","gbd2021","GEMM and GBD",2021,"0.6.0"
"scenario","BGD.2_1",26816876.9789587,"central","Deaths",-1794.44369253775,"PM25","Diabetes",TRUE,"25+","Chittagong","BGD","0.6.0","gbd2021","GEMM and GBD",2021,"0.6.0"
"scenario","BGD.2_1",26816876.9789587,"central","exac",-37394.9357034697,"PM25","Asthma",FALSE,"0-18","Chittagong","BGD","0.6.0","gbd2021","GEMM and GBD",2021,"0.6.0"
"scenario","BGD.2_1",26816876.9789587,"central","exac",-43398.4282516519,"PM25","Asthma",FALSE,"25+","Chittagong","BGD","0.6.0","gbd2021","GEMM and GBD",2021,"0.6.0"
"scenario","BGD.2_1",26816876.9789587,"central","PTB",-108069.520126139,"PM25","PTB",FALSE,"Newborn","Chittagong","BGD","0.6.0","gbd2021","GEMM and GBD",2021,"0.6.0"
"scenario","BGD.2_1",26816876.9789587,"central","LBW",-88119.6671173703,"PM25","LBW",FALSE,"Newborn","Chittagong","BGD","0.6.0","gbd2021","GEMM and GBD",2021,"0.6.0"
"scenario","BGD.2_1",26816876.9789587,"central","Absences",-31307471.591545,"PM25","Absences",FALSE,"25+","Chittagong","BGD","0.6.0","gbd2021","GEMM and GBD",2021,"0.6.0"
"scenario","BGD.2_1",26816876.9789587,"low","YLLs",-34242.7818224763,"PM25","COPD",TRUE,"25+","Chittagong","BGD","0.6.0","gbd2021","GEMM and GBD",2021,"0.6.0"
"scenario","BGD.2_1",26816876.9789587,"low","YLDs",-8702.66624717529,"PM25","COPD",FALSE,"25+","Chittagong","BGD","0.6.0","gbd2021","GEMM and GBD",2021,"0.6.0"
"scenario","BGD.2_1",26816876.9789587,"low","Deaths",-1830.32077669185,"PM25","COPD",TRUE,"25+","Chittagong","BGD","0.6.0","gbd2021","GEMM and GBD",2021,"0.6.0"
"scenario","BGD.2_1",26816876.9789587,"low","YLLs",-196157.436680357,"PM25","IHD",TRUE,"25+","Chittagong","BGD","0.6.0","gbd2021","GEMM and GBD",2021,"0.6.0"
"scenario","BGD.2_1",26816876.9789587,"low","Deaths",-7502.51157822744,"PM25","IHD",TRUE,"25+","Chittagong","BGD","0.6.0","gbd2021","GEMM and GBD",2021,"0.6.0"
"scenario","BGD.2_1",26816876.9789587,"low","YLLs",-6740.69009579907,"PM25","LC",TRUE,"25+","Chittagong","BGD","0.6.0","gbd2021","GEMM and GBD",2021,"0.6.0"
"scenario","BGD.2_1",26816876.9789587,"low","Deaths",-255.865004125785,"PM25","LC",TRUE,"25+","Chittagong","BGD","0.6.0","gbd2021","GEMM and GBD",2021,"0.6.0"
"scenario","BGD.2_1",26816876.9789587,"low","YLLs",-21747.3531209629,"PM25","LRI",TRUE,"25+","Chittagong","BGD","0.6.0","gbd2021","GEMM and GBD",2021,"0.6.0"
"scenario","BGD.2_1",26816876.9789587,"low","Deaths",-1090.81146500339,"PM25","LRI",TRUE,"25+","Chittagong","BGD","0.6.0","gbd2021","GEMM and GBD",2021,"0.6.0"
"scenario","BGD.2_1",26816876.9789587,"low","YLLs",-528877.873344936,"PM25","NCD.LRI",FALSE,"25+","Chittagong","BGD","0.6.0","gbd2021","GEMM and GBD",2021,"0.6.0"
"scenario","BGD.2_1",26816876.9789587,"low","Deaths",-22860.3479895896,"PM25","NCD.LRI",FALSE,"25+","Chittagong","BGD","0.6.0","gbd2021","GEMM and GBD",2021,"0.6.0"
"scenario","BGD.2_1",26816876.9789587,"low","YLLs",-94773.6285240104,"PM25","Stroke",TRUE,"25+","Chittagong","BGD","0.6.0","gbd2021","GEMM and GBD",2021,"0.6.0"
"scenario","BGD.2_1",26816876.9789587,"low","YLDs",-5031.39008337432,"PM25","Stroke",FALSE,"25+","Chittagong","BGD","0.6.0","gbd2021","GEMM and GBD",2021,"0.6.0"
"scenario","BGD.2_1",26816876.9789587,"low","Deaths",-4018.10393427046,"PM25","Stroke",TRUE,"25+","Chittagong","BGD","0.6.0","gbd2021","GEMM and GBD",2021,"0.6.0"
"scenario","BGD.2_1",26816876.9789587,"low","YLLs",-46789.7867238608,"PM25","LRI.child",FALSE,"0-4","Chittagong","BGD","0.6.0","gbd2021","GEMM and GBD",2021,"0.6.0"
"scenario","BGD.2_1",26816876.9789587,"low","Deaths.child",-523.792861790572,"PM25","LRI.child",FALSE,"0-4","Chittagong","BGD","0.6.0","gbd2021","GEMM and GBD",2021,"0.6.0"
"scenario","BGD.2_1",26816876.9789587,"low","YLDs",-15588.0535511687,"PM25","Diabetes",FALSE,"25+","Chittagong","BGD","0.6.0","gbd2021","GEMM and GBD",2021,"0.6.0"
"scenario","BGD.2_1",26816876.9789587,"low","Deaths",-961.902240490253,"PM25","Diabetes",TRUE,"25+","Chittagong","BGD","0.6.0","gbd2021","GEMM and GBD",2021,"0.6.0"
"scenario","BGD.2_1",26816876.9789587,"low","exac",-18938.2029718447,"PM25","Asthma",FALSE,"0-18","Chittagong","BGD","0.6.0","gbd2021","GEMM and GBD",2021,"0.6.0"
"scenario","BGD.2_1",26816876.9789587,"low","exac",-27809.0284463144,"PM25","Asthma",FALSE,"25+","Chittagong","BGD","0.6.0","gbd2021","GEMM and GBD",2021,"0.6.0"
"scenario","BGD.2_1",26816876.9789587,"low","PTB",-42797.2827882424,"PM25","PTB",FALSE,"Newborn","Chittagong","BGD","0.6.0","gbd2021","GEMM and GBD",2021,"0.6.0"
"scenario","BGD.2_1",26816876.9789587,"low","LBW",-22491.4782999392,"PM25","LBW",FALSE,"Newborn","Chittagong","BGD","0.6.0","gbd2021","GEMM and GBD",2021,"0.6.0"
"scenario","BGD.2_1",26816876.9789587,"low","Absences",-26080195.7627131,"PM25","Absences",FALSE,"25+","Chittagong","BGD","0.6.0","gbd2021","GEMM and GBD",2021,"0.6.0"
"scenario","BGD.2_1",26816876.9789587,"high","YLLs",-148149.875459048,"PM25","COPD",TRUE,"25+","Chittagong","BGD","0.6.0","gbd2021","GEMM and GBD",2021,"0.6.0"
"scenario","BGD.2_1",26816876.9789587,"high","YLDs",-34427.4337191493,"PM25","COPD",FALSE,"25+","Chittagong","BGD","0.6.0","gbd2021","GEMM and GBD",2021,"0.6.0"
"scenario","BGD.2_1",26816876.9789587,"high","Deaths",-7674.5179495478,"PM25","COPD",TRUE,"25+","Chittagong","BGD","0.6.0","gbd2021","GEMM and GBD",2021,"0.6.0"
"scenario","BGD.2_1",26816876.9789587,"high","YLLs",-352140.940678273,"PM25","IHD",TRUE,"25+","Chittagong","BGD","0.6.0","gbd2021","GEMM and GBD",2021,"0.6.0"
"scenario","BGD.2_1",26816876.9789587,"high","Deaths",-13082.5972490461,"PM25","IHD",TRUE,"25+","Chittagong","BGD","0.6.0","gbd2021","GEMM and GBD",2021,"0.6.0"
"scenario","BGD.2_1",26816876.9789587,"high","YLLs",-25152.1246535432,"PM25","LC",TRUE,"25+","Chittagong","BGD","0.6.0","gbd2021","GEMM and GBD",2021,"0.6.0"
"scenario","BGD.2_1",26816876.9789587,"high","Deaths",-928.05394802403,"PM25","LC",TRUE,"25+","Chittagong","BGD","0.6.0","gbd2021","GEMM and GBD",2021,"0.6.0"
"scenario","BGD.2_1",26816876.9789587,"high","YLLs",-74761.4128704584,"PM25","LRI",TRUE,"25+","Chittagong","BGD","0.6.0","gbd2021","GEMM and GBD",2021,"0.6.0"
"scenario","BGD.2_1",26816876.9789587,"high","Deaths",-3692.69057449549,"PM25","LRI",TRUE,"25+","Chittagong","BGD","0.6.0","gbd2021","GEMM and GBD",2021,"0.6.0"
"scenario","BGD.2_1",26816876.9789587,"high","YLLs",-1082923.38280957,"PM25","NCD.LRI",FALSE,"25+","Chittagong","BGD","0.6.0","gbd2021","GEMM and GBD",2021,"0.6.0"
"scenario","BGD.2_1",26816876.9789587,"high","Deaths",-45544.996750648,"PM25","NCD.LRI",FALSE,"25+","Chittagong","BGD","0.6.0","gbd2021","GEMM and GBD",2021,"0.6.0"
"scenario","BGD.2_1",26816876.9789587,"high","YLLs",-362131.544650024,"PM25","Stroke",TRUE,"25+","Chittagong","BGD","0.6.0","gbd2021","GEMM and GBD",2021,"0.6.0"
"scenario","BGD.2_1",26816876.9789587,"high","YLDs",-21711.8276307962,"PM25","Stroke",FALSE,"25+","Chittagong","BGD","0.6.0","gbd2021","GEMM and GBD",2021,"0.6.0"
"scenario","BGD.2_1",26816876.9789587,"high","Deaths",-15350.1167548586,"PM25","Stroke",TRUE,"25+","Chittagong","BGD","0.6.0","gbd2021","GEMM and GBD",2021,"0.6.0"
"scenario","BGD.2_1",26816876.9789587,"high","YLLs",-115256.004560031,"PM25","LRI.child",FALSE,"0-4","Chittagong","BGD","0.6.0","gbd2021","GEMM and GBD",2021,"0.6.0"
"scenario","BGD.2_1",26816876.9789587,"high","Deaths.child",-1289.81161304837,"PM25","LRI.child",FALSE,"0-4","Chittagong","BGD","0.6.0","gbd2021","GEMM and GBD",2021,"0.6.0"
"scenario","BGD.2_1",26816876.9789587,"high","YLDs",-56284.5099289371,"PM25","Diabetes",FALSE,"25+","Chittagong","BGD","0.6.0","gbd2021","GEMM and GBD",2021,"0.6.0"
"scenario","BGD.2_1",26816876.9789587,"high","Deaths",-2446.58372059568,"PM25","Diabetes",TRUE,"25+","Chittagong","BGD","0.6.0","gbd2021","GEMM and GBD",2021,"0.6.0"
"scenario","BGD.2_1",26816876.9789587,"high","exac",-56827.3012811843,"PM25","Asthma",FALSE,"0-18","Chittagong","BGD","0.6.0","gbd2021","GEMM and GBD",2021,"0.6.0"
"scenario","BGD.2_1",26816876.9789587,"high","exac",-59533.5660360129,"PM25","Asthma",FALSE,"25+","Chittagong","BGD","0.6.0","gbd2021","GEMM and GBD",2021,"0.6.0"
"scenario","BGD.2_1",26816876.9789587,"high","PTB",-117653.729376271,"PM25","PTB",FALSE,"Newborn","Chittagong","BGD","0.6.0","gbd2021","GEMM and GBD",2021,"0.6.0"
"scenario","BGD.2_1",26816876.9789587,"high","LBW",-190736.15155777,"PM25","LBW",FALSE,"Newborn","Chittagong","BGD","0.6.0","gbd2021","GEMM and GBD",2021,"0.6.0"
"scenario","BGD.2_1",26816876.9789587,"high","Absences",-36712613.451328,"PM25","Absences",FALSE,"25+","Chittagong","BGD","0.6.0","gbd2021","GEMM and GBD",2021,"0.6.0"
"scenario","BGD.3_1",48117231.5274256,"central","YLLs",-150361.040122743,"PM25","COPD",TRUE,"25+","Dhaka","BGD","0.6.0","gbd2021","GEMM and GBD",2021,"0.6.0"
"scenario","BGD.3_1",48117231.5274256,"central","YLDs",-37647.9974434583,"PM25","COPD",FALSE,"25+","Dhaka","BGD","0.6.0","gbd2021","GEMM and GBD",2021,"0.6.0"
"scenario","BGD.3_1",48117231.5274256,"central","Deaths",-7849.50032148935,"PM25","COPD",TRUE,"25+","Dhaka","BGD","0.6.0","gbd2021","GEMM and GBD",2021,"0.6.0"
