"scenario","region_id","pollutant","pop","estimate","number","cause","outcome","double_counted","age_group","region_name","iso3","version","epi_version","calc_causes","pop_year","ref"
"scenario","BGD.1_1","PM25",8526300.30507727,"central",-69364.2093836687,"Stroke","YLLs",TRUE,"25+","Barisal","BGD","0.7.0","gbd2021","GEMM and GBD",2020,"0.7.0"
"scenario","BGD.1_1","PM25",8526300.30507727,"central",-4066.01305577745,"Stroke","YLDs",FALSE,"25+","Barisal","BGD","0.7.0","gbd2021","GEMM and GBD",2020,"0.7.0"
"scenario","BGD.1_1","PM25",8526300.30507727,"central",-2918.37035926023,"Stroke","Deaths",TRUE,"25+","Barisal","BGD","0.7.0","gbd2021","GEMM and GBD",2020,"0.7.0"
"scenario","BGD.1_1","PM25",8526300.30507727,"central",-24235.8242017456,"LRI.child","YLLs",FALSE,"0-4","Barisal","BGD","0.7.0","gbd2021","GEMM and GBD",2020,"0.7.0"
"scenario","BGD.1_1","PM25",8526300.30507727,"central",-271.235435697334,"LRI.child","Deaths.child",FALSE,"0-4","Barisal","BGD","0.7.0","gbd2021","GEMM and GBD",2020,"0.7.0"
"scenario","BGD.1_1","PM25",8526300.30507727,"central",-11203.9692734936,"Diabetes","YLDs",FALSE,"25+","Barisal","BGD","0.7.0","gbd2021","GEMM and GBD",2020,"0.7.0"
"scenario","BGD.1_1","PM25",8526300.30507727,"central",-570.534958829593,"Diabetes","Deaths",TRUE,"25+","Barisal","BGD","0.7.0","gbd2021","GEMM and GBD",2020,"0.7.0"
"scenario","BGD.1_1","PM25",8526300.30507727,"central",-11889.5444815223,"Asthma.0to17","AsthmaERV",FALSE,"0-18","Barisal","BGD","0.7.0","gbd2021","GEMM and GBD",2020,"0.7.0"
"scenario","BGD.1_1","PM25",8526300.30507727,"central",-13798.3267899641,"Asthma.18to99","AsthmaERV",FALSE,"25+","Barisal","BGD","0.7.0","gbd2021","GEMM and GBD",2020,"0.7.0"
"scenario","BGD.1_1","PM25",8526300.30507727,"central",-34360.1972423577,"PTB","PTB",FALSE,"Newborn","Barisal","BGD","0.7.0","gbd2021","GEMM and GBD",2020,"0.7.0"
"scenario","BGD.1_1","PM25",8526300.30507727,"central",-28017.2350126999,"LBW","LBW",FALSE,"Newborn","Barisal","BGD","0.7.0","gbd2021","GEMM and GBD",2020,"0.7.0"
"scenario","BGD.1_1","PM25",8526300.30507727,"central",-9954063.80808761,"Absences","Absences",FALSE,"25+","Barisal","BGD","0.7.0","gbd2021","GEMM and GBD",2020,"0.7.0"
"scenario","BGD.1_1","PM25",8526300.30507727,"low",-10887.3319338699,"COPD","YLLs",TRUE,"25+","Barisal","BGD","0.7.0","gbd2021","GEMM and GBD",2020,"0.7.0"
"scenario","BGD.1_1","PM25",8526300.30507727,"low",-2766.9719310156,"COPD","YLDs",FALSE,"25+","Barisal","BGD","0.7.0","gbd2021","GEMM and GBD",2020,"0.7.0"
"scenario","BGD.1_1","PM25",8526300.30507727,"low",-581.941909527419,"COPD","Deaths",TRUE,"25+","Barisal","BGD","0.7.0","gbd2021","GEMM and GBD",2020,"0.7.0"
"scenario","BGD.1_1","PM25",8526300.30507727,"low",-62367.3373123652,"IHD","YLLs",TRUE,"25+","Barisal","BGD","0.7.0","gbd2021","GEMM and GBD",2020,"0.7.0"
"scenario","BGD.1_1","PM25",8526300.30507727,"low",-2385.38838092439,"IHD","Deaths",TRUE,"25+","Barisal","BGD","0.7.0","gbd2021","GEMM and GBD",2020,"0.7.0"
"scenario","BGD.1_1","PM25",8526300.30507727,"low",-2143.17081237083,"LC","YLLs",TRUE,"25+","Barisal","BGD","0.7.0","gbd2021","GEMM and GBD",2020,"0.7.0"
"scenario","BGD.1_1","PM25",8526300.30507727,"low",-81.3510784439228,"LC","Deaths",TRUE,"25+","Barisal","BGD","0.7.0","gbd2021","GEMM and GBD",2020,"0.7.0"
"scenario","BGD.1_1","PM25",8526300.30507727,"low",-6914.46896278708,"LRI","YLLs",TRUE,"25+","Barisal","BGD","0.7.0","gbd2021","GEMM and GBD",2020,"0.7.0"
"scenario","BGD.1_1","PM25",8526300.30507727,"low",-346.818391050446,"LRI","Deaths",TRUE,"25+","Barisal","BGD","0.7.0","gbd2021","GEMM and GBD",2020,"0.7.0"
"scenario","BGD.1_1","PM25",8526300.30507727,"low",-168154.240196863,"NCD.LRI","YLLs",FALSE,"25+","Barisal","BGD","0.7.0","gbd2021","GEMM and GBD",2020,"0.7.0"
"scenario","BGD.1_1","PM25",8526300.30507727,"low",-7268.34046301313,"NCD.LRI","Deaths",FALSE,"25+","Barisal","BGD","0.7.0","gbd2021","GEMM and GBD",2020,"0.7.0"
"scenario","BGD.1_1","PM25",8526300.30507727,"low",-30132.8308449786,"Stroke","YLLs",TRUE,"25+","Barisal","BGD","0.7.0","gbd2021","GEMM and GBD",2020,"0.7.0"
"scenario","BGD.1_1","PM25",8526300.30507727,"low",-1599.70688743872,"Stroke","YLDs",FALSE,"25+","Barisal","BGD","0.7.0","gbd2021","GEMM and GBD",2020,"0.7.0"
"scenario","BGD.1_1","PM25",8526300.30507727,"low",-1277.53730710268,"Stroke","Deaths",TRUE,"25+","Barisal","BGD","0.7.0","gbd2021","GEMM and GBD",2020,"0.7.0"
"scenario","BGD.1_1","PM25",8526300.30507727,"low",-14876.5933158875,"LRI.child","YLLs",FALSE,"0-4","Barisal","BGD","0.7.0","gbd2021","GEMM and GBD",2020,"0.7.0"
"scenario","BGD.1_1","PM25",8526300.30507727,"low",-166.537484614126,"LRI.child","Deaths.child",FALSE,"0-4","Barisal","BGD","0.7.0","gbd2021","GEMM and GBD",2020,"0.7.0"
"scenario","BGD.1_1","PM25",8526300.30507727,"low",-4956.14854232188,"Diabetes","YLDs",FALSE,"25+","Barisal","BGD","0.7.0","gbd2021","GEMM and GBD",2020,"0.7.0"
"scenario","BGD.1_1","PM25",8526300.30507727,"low",-305.832307504773,"Diabetes","Deaths",TRUE,"25+","Barisal","BGD","0.7.0","gbd2021","GEMM and GBD",2020,"0.7.0"
"scenario","BGD.1_1","PM25",8526300.30507727,"low",-6021.31284351837,"Asthma.0to17","AsthmaERV",FALSE,"0-18","Barisal","BGD","0.7.0","gbd2021","GEMM and GBD",2020,"0.7.0"
"scenario","BGD.1_1","PM25",8526300.30507727,"low",-8841.7502124411,"Asthma.18to99","AsthmaERV",FALSE,"25+","Barisal","BGD","0.7.0","gbd2021","GEMM and GBD",2020,"0.7.0"
"scenario","BGD.1_1","PM25",8526300.30507727,"low",-13607.1954083313,"PTB","PTB",FALSE,"Newborn","Barisal","BGD","0.7.0","gbd2021","GEMM and GBD",2020,"0.7.0"
"scenario","BGD.1_1","PM25",8526300.30507727,"low",-7151.06007462686,"LBW","LBW",FALSE,"Newborn","Barisal","BGD","0.7.0","gbd2021","GEMM and GBD",2020,"0.7.0"
"scenario","BGD.1_1","PM25",8526300.30507727,"low",-8292075.96628697,"Absences","Absences",FALSE,"25+","Barisal","BGD","0.7.0","gbd2021","GEMM and GBD",2020,"0.7.0"
"scenario","BGD.1_1","PM25",8526300.30507727,"high",-47103.5583045245,"COPD","YLLs",TRUE,"25+","Barisal","BGD","0.7.0","gbd2021","GEMM and GBD",2020,"0.7.0"
"scenario","BGD.1_1","PM25",8526300.30507727,"high",-10946.0411386803,"COPD","YLDs",FALSE,"25+","Barisal","BGD","0.7.0","gbd2021","GEMM and GBD",2020,"0.7.0"
"scenario","BGD.1_1","PM25",8526300.30507727,"high",-2440.0770002373,"COPD","Deaths",TRUE,"25+","Barisal","BGD","0.7.0","gbd2021","GEMM and GBD",2020,"0.7.0"
"scenario","BGD.1_1","PM25",8526300.30507727,"high",-111961.561083015,"IHD","YLLs",TRUE,"25+","Barisal","BGD","0.7.0","gbd2021","GEMM and GBD",2020,"0.7.0"
"scenario","BGD.1_1","PM25",8526300.30507727,"high",-4159.55045784293,"IHD","Deaths",TRUE,"25+","Barisal","BGD","0.7.0","gbd2021","GEMM and GBD",2020,"0.7.0"
"scenario","BGD.1_1","PM25",8526300.30507727,"high",-7997.00010836902,"LC","YLLs",TRUE,"25+","Barisal","BGD","0.7.0","gbd2021","GEMM and GBD",2020,"0.7.0"
"scenario","BGD.1_1","PM25",8526300.30507727,"high",-295.070401612174,"LC","Deaths",TRUE,"25+","Barisal","BGD","0.7.0","gbd2021","GEMM and GBD",2020,"0.7.0"
"scenario","BGD.1_1","PM25",8526300.30507727,"high",-23770.0407047975,"LRI","YLLs",TRUE,"25+","Barisal","BGD","0.7.0","gbd2021","GEMM and GBD",2020,"0.7.0"
"scenario","BGD.1_1","PM25",8526300.30507727,"high",-1174.07365505614,"LRI","Deaths",TRUE,"25+","Barisal","BGD","0.7.0","gbd2021","GEMM and GBD",2020,"0.7.0"
"scenario","BGD.1_1","PM25",8526300.30507727,"high",-344310.412300033,"NCD.LRI","YLLs",FALSE,"25+","Barisal","BGD","0.7.0","gbd2021","GEMM and GBD",2020,"0.7.0"
"scenario","BGD.1_1","PM25",8526300.30507727,"high",-14480.8181800771,"NCD.LRI","Deaths",FALSE,"25+","Barisal","BGD","0.7.0","gbd2021","GEMM and GBD",2020,"0.7.0"
"scenario","BGD.1_1","PM25",8526300.30507727,"high",-115138.026775089,"Stroke","YLLs",TRUE,"25+","Barisal","BGD","0.7.0","gbd2021","GEMM and GBD",2020,"0.7.0"
"scenario","BGD.1_1","PM25",8526300.30507727,"high",-6903.17379974919,"Stroke","YLDs",FALSE,"25+","Barisal","BGD","0.7.0","gbd2021","GEMM and GBD",2020,"0.7.0"
"scenario","BGD.1_1","PM25",8526300.30507727,"high",-4880.49765349687,"Stroke","Deaths",TRUE,"25+","Barisal","BGD","0.7.0","gbd2021","GEMM and GBD",2020,"0.7.0"
"scenario","BGD.1_1","PM25",8526300.30507727,"high",-36645.1062744267,"LRI.child","YLLs",FALSE,"0-4","Barisal","BGD","0.7.0","gbd2021","GEMM and GBD",2020,"0.7.0"
"scenario","BGD.1_1","PM25",8526300.30507727,"high",-410.089555113193,"LRI.child","Deaths.child",FALSE,"0-4","Barisal","BGD","0.7.0","gbd2021","GEMM and GBD",2020,"0.7.0"
"scenario","BGD.1_1","PM25",8526300.30507727,"high",-17895.3960431249,"Diabetes","YLDs",FALSE,"25+","Barisal","BGD","0.7.0","gbd2021","GEMM and GBD",2020,"0.7.0"
"scenario","BGD.1_1","PM25",8526300.30507727,"high",-777.879823205358,"Diabetes","Deaths",TRUE,"25+","Barisal","BGD","0.7.0","gbd2021","GEMM and GBD",2020,"0.7.0"
"scenario","BGD.1_1","PM25",8526300.30507727,"high",-18067.9740087057,"Asthma.0to17","AsthmaERV",FALSE,"0-18","Barisal","BGD","0.7.0","gbd2021","GEMM and GBD",2020,"0.7.0"
"scenario","BGD.1_1","PM25",8526300.30507727,"high",-18928.4181992362,"Asthma.18to99","AsthmaERV",FALSE,"25+","Barisal","BGD","0.7.0","gbd2021","GEMM and GBD",2020,"0.7.0"
"scenario","BGD.1_1","PM25",8526300.30507727,"high",-37407.4516380667,"PTB","PTB",FALSE,"Newborn","Barisal","BGD","0.7.0","gbd2021","GEMM and GBD",2020,"0.7.0"
"scenario","BGD.1_1","PM25",8526300.30507727,"high",-60643.6651252239,"LBW","LBW",FALSE,"Newborn","Barisal","BGD","0.7.0","gbd2021","GEMM and GBD",2020,"0.7.0"
"scenario","BGD.1_1","PM25",8526300.30507727,"high",-11672603.3205079,"Absences","Absences",FALSE,"25+","Barisal","BGD","0.7.0","gbd2021","GEMM and GBD",2020,"0.7.0"
"scenario","BGD.2_1","PM25",28499103.7888021,"central",-89056.5552552176,"COPD","YLLs",TRUE,"25+","Chittagong","BGD","0.7.0","gbd2021","GEMM and GBD",2020,"0.7.0"
"scenario","BGD.2_1","PM25",28499103.7888021,"central",-22298.3358045055,"COPD","YLDs",FALSE,"25+","Chittagong","BGD","0.7.0","gbd2021","GEMM and GBD",2020,"0.7.0"
"scenario","BGD.2_1","PM25",28499103.7888021,"central",-4649.13955460747,"COPD","Deaths",TRUE,"25+","Chittagong","BGD","0.7.0","gbd2021","GEMM and GBD",2020,"0.7.0"
"scenario","BGD.2_1","PM25",28499103.7888021,"central",-283544.05939314,"IHD","YLLs",TRUE,"25+","Chittagong","BGD","0.7.0","gbd2021","GEMM and GBD",2020,"0.7.0"
"scenario","BGD.2_1","PM25",28499103.7888021,"central",-10658.7976487235,"IHD","Deaths",TRUE,"25+","Chittagong","BGD","0.7.0","gbd2021","GEMM and GBD",2020,"0.7.0"
"scenario","BGD.2_1","PM25",28499103.7888021,"central",-14714.4668158835,"LC","YLLs",TRUE,"25+","Chittagong","BGD","0.7.0","gbd2021","GEMM and GBD",2020,"0.7.0"
"scenario","BGD.2_1","PM25",28499103.7888021,"central",-557.221937624497,"LC","Deaths",TRUE,"25+","Chittagong","BGD","0.7.0","gbd2021","GEMM and GBD",2020,"0.7.0"
"scenario","BGD.2_1","PM25",28499103.7888021,"central",-50111.7249846485,"LRI","YLLs",TRUE,"25+","Chittagong","BGD","0.7.0","gbd2021","GEMM and GBD",2020,"0.7.0"
"scenario","BGD.2_1","PM25",28499103.7888021,"central",-2484.48903059717,"LRI","Deaths",TRUE,"25+","Chittagong","BGD","0.7.0","gbd2021","GEMM and GBD",2020,"0.7.0"
"scenario","BGD.2_1","PM25",28499103.7888021,"central",-826998.928725962,"NCD.LRI","YLLs",FALSE,"25+","Chittagong","BGD","0.7.0","gbd2021","GEMM and GBD",2020,"0.7.0"
"scenario","BGD.2_1","PM25",28499103.7888021,"central",-35224.2187423912,"NCD.LRI","Deaths",FALSE,"25+","Chittagong","BGD","0.7.0","gbd2021","GEMM and GBD",2020,"0.7.0"
"scenario","BGD.2_1","PM25",28499103.7888021,"central",-231849.422577367,"Stroke","YLLs",TRUE,"25+","Chittagong","BGD","0.7.0","gbd2021","GEMM and GBD",2020,"0.7.0"
"scenario","BGD.2_1","PM25",28499103.7888021,"central",-13590.6224196941,"Stroke","YLDs",FALSE,"25+","Chittagong","BGD","0.7.0","gbd2021","GEMM and GBD",2020,"0.7.0"
"scenario","BGD.2_1","PM25",28499103.7888021,"central",-9754.63410703397,"Stroke","Deaths",TRUE,"25+","Chittagong","BGD","0.7.0","gbd2021","GEMM and GBD",2020,"0.7.0"
"scenario","BGD.2_1","PM25",28499103.7888021,"central",-81008.0861122622,"LRI.child","YLLs",FALSE,"0-4","Chittagong","BGD","0.7.0","gbd2021","GEMM and GBD",2020,"0.7.0"
"scenario","BGD.2_1","PM25",28499103.7888021,"central",-906.602694786175,"LRI.child","Deaths.child",FALSE,"0-4","Chittagong","BGD","0.7.0","gbd2021","GEMM and GBD",2020,"0.7.0"
"scenario","BGD.2_1","PM25",28499103.7888021,"central",-37449.1950490779,"Diabetes","YLDs",FALSE,"25+","Chittagong","BGD","0.7.0","gbd2021","GEMM and GBD",2020,"0.7.0"
"scenario","BGD.2_1","PM25",28499103.7888021,"central",-1907.00942085543,"Diabetes","Deaths",TRUE,"25+","Chittagong","BGD","0.7.0","gbd2021","GEMM and GBD",2020,"0.7.0"
"scenario","BGD.2_1","PM25",28499103.7888021,"central",-39740.725761056,"Asthma.0to17","AsthmaERV",FALSE,"0-18","Chittagong","BGD","0.7.0","gbd2021","GEMM and GBD",2020,"0.7.0"
"scenario","BGD.2_1","PM25",28499103.7888021,"central",-46120.8183184478,"Asthma.18to99","AsthmaERV",FALSE,"25+","Chittagong","BGD","0.7.0","gbd2021","GEMM and GBD",2020,"0.7.0"
"scenario","BGD.2_1","PM25",28499103.7888021,"central",-114848.737714594,"PTB","PTB",FALSE,"Newborn","Chittagong","BGD","0.7.0","gbd2021","GEMM and GBD",2020,"0.7.0"
"scenario","BGD.2_1","PM25",28499103.7888021,"central",-93647.4273638613,"LBW","LBW",FALSE,"Newborn","Chittagong","BGD","0.7.0","gbd2021","GEMM and GBD",2020,"0.7.0"
"scenario","BGD.2_1","PM25",28499103.7888021,"central",-33271394.0908365,"Absences","Absences",FALSE,"25+","Chittagong","BGD","0.7.0","gbd2021","GEMM and GBD",2020,"0.7.0"
"scenario","BGD.2_1","PM25",28499103.7888021,"low",-36390.8367831858,"COPD","YLLs",TRUE,"25+","Chittagong","BGD","0.7.0","gbd2021","GEMM and GBD",2020,"0.7.0"
"scenario","BGD.2_1","PM25",28499103.7888021,"low",-9248.5858369025,"COPD","YLDs",FALSE,"25+","Chittagong","BGD","0.7.0","gbd2021","GEMM and GBD",2020,"0.7.0"
"scenario","BGD.2_1","PM25",28499103.7888021,"low",-1945.13708000638,"COPD","Deaths",TRUE,"25+","Chittagong","BGD","0.7.0","gbd2021","GEMM and GBD",2020,"0.7.0"
"scenario","BGD.2_1","PM25",28499103.7888021,"low",-208462.4227976,"IHD","YLLs",TRUE,"25+","Chittagong","BGD","0.7.0","gbd2021","GEMM and GBD",2020,"0.7.0"
"scenario","BGD.2_1","PM25",28499103.7888021,"low",-7973.14528132255,"IHD","Deaths",TRUE,"25+","Chittagong","BGD","0.7.0","gbd2021","GEMM and GBD",2020,"0.7.0"
"scenario","BGD.2_1","PM25",28499103.7888021,"low",-7163.53462034598,"LC","YLLs",TRUE,"25+","Chittagong","BGD","0.7.0","gbd2021","GEMM and GBD",2020,"0.7.0"
"scenario","BGD.2_1","PM25",28499103.7888021,"low",-271.915455115245,"LC","Deaths",TRUE,"25+","Chittagong","BGD","0.7.0","gbd2021","GEMM and GBD",2020,"0.7.0"
"scenario","BGD.2_1","PM25",28499103.7888021,"low",-23111.5679209161,"LRI","YLLs",TRUE,"25+","Chittagong","BGD","0.7.0","gbd2021","GEMM and GBD",2020,"0.7.0"
"scenario","BGD.2_1","PM25",28499103.7888021,"low",-1159.23823566551,"LRI","Deaths",TRUE,"25+","Chittagong","BGD","0.7.0","gbd2021","GEMM and GBD",2020,"0.7.0"
"scenario","BGD.2_1","PM25",28499103.7888021,"low",-562054.463533713,"NCD.LRI","YLLs",FALSE,"25+","Chittagong","BGD","0.7.0","gbd2021","GEMM and GBD",2020,"0.7.0"
"scenario","BGD.2_1","PM25",28499103.7888021,"low",-24294.38112852,"NCD.LRI","Deaths",FALSE,"25+","Chittagong","BGD","0.7.0","gbd2021","GEMM and GBD",2020,"0.7.0"
"scenario","BGD.2_1","PM25",28499103.7888021,"low",-100718.792791062,"Stroke","YLLs",TRUE,"25+","Chittagong","BGD","0.7.0","gbd2021","GEMM and GBD",2020,"0.7.0"
"scenario","BGD.2_1","PM25",28499103.7888021,"low",-5347.00995572835,"Stroke","YLDs",FALSE,"25+","Chittagong","BGD","0.7.0","gbd2021","GEMM and GBD",2020,"0.7.0"
"scenario","BGD.2_1","PM25",28499103.7888021,"low",-4270.16021093054,"Stroke","Deaths",TRUE,"25+","Chittagong","BGD","0.7.0","gbd2021","GEMM and GBD",2020,"0.7.0"
"scenario","BGD.2_1","PM25",28499103.7888021,"low",-49724.9172282627,"LRI.child","YLLs",FALSE,"0-4","Chittagong","BGD","0.7.0","gbd2021","GEMM and GBD",2020,"0.7.0"
"scenario","BGD.2_1","PM25",28499103.7888021,"low",-556.65046842389,"LRI.child","Deaths.child",FALSE,"0-4","Chittagong","BGD","0.7.0","gbd2021","GEMM and GBD",2020,"0.7.0"
"scenario","BGD.2_1","PM25",28499103.7888021,"low",-16565.8945435268,"Diabetes","YLDs",FALSE,"25+","Chittagong","BGD","0.7.0","gbd2021","GEMM and GBD",2020,"0.7.0"
"scenario","BGD.2_1","PM25",28499103.7888021,"low",-1022.24251570838,"Diabetes","Deaths",TRUE,"25+","Chittagong","BGD","0.7.0","gbd2021","GEMM and GBD",2020,"0.7.0"
"scenario","BGD.2_1","PM25",28499103.7888021,"low",-20126.1993516802,"Asthma.0to17","AsthmaERV",FALSE,"0-18","Chittagong","BGD","0.7.0","gbd2021","GEMM and GBD",2020,"0.7.0"
"scenario","BGD.2_1","PM25",28499103.7888021,"low",-29553.4930700214,"Asthma.18to99","AsthmaERV",FALSE,"25+","Chittagong","BGD","0.7.0","gbd2021","GEMM and GBD",2020,"0.7.0"
"scenario","BGD.2_1","PM25",28499103.7888021,"low",-45481.9629078307,"PTB","PTB",FALSE,"Newborn","Chittagong","BGD","0.7.0","gbd2021","GEMM and GBD",2020,"0.7.0"
"scenario","BGD.2_1","PM25",28499103.7888021,"low",-23902.3721866083,"LBW","LBW",FALSE,"Newborn","Chittagong","BGD","0.7.0","gbd2021","GEMM and GBD",2020,"0.7.0"
"scenario","BGD.2_1","PM25",28499103.7888021,"low",-27716210.4467655,"Absences","Absences",FALSE,"25+","Chittagong","BGD","0.7.0","gbd2021","GEMM and GBD",2020,"0.7.0"
"scenario","BGD.2_1","PM25",28499103.7888021,"high",-157443.339890709,"COPD","YLLs",TRUE,"25+","Chittagong","BGD","0.7.0","gbd2021","GEMM and GBD",2020,"0.7.0"
"scenario","BGD.2_1","PM25",28499103.7888021,"high",-36587.0719216849,"COPD","YLDs",FALSE,"25+","Chittagong","BGD","0.7.0","gbd2021","GEMM and GBD",2020,"0.7.0"
"scenario","BGD.2_1","PM25",28499103.7888021,"high",-8155.94163872246,"COPD","Deaths",TRUE,"25+","Chittagong","BGD","0.7.0","gbd2021","GEMM and GBD",2020,"0.7.0"
"scenario","BGD.2_1","PM25",28499103.7888021,"high",-374230.795948044,"IHD","YLLs",TRUE,"25+","Chittagong","BGD","0.7.0","gbd2021","GEMM and GBD",2020,"0.7.0"
"scenario","BGD.2_1","PM25",28499103.7888021,"high",-13903.270582932,"IHD","Deaths",TRUE,"25+","Chittagong","BGD","0.7.0","gbd2021","GEMM and GBD",2020,"0.7.0"
"scenario","BGD.2_1","PM25",28499103.7888021,"high",-26729.9212944388,"LC","YLLs",TRUE,"25+","Chittagong","BGD","0.7.0","gbd2021","GEMM and GBD",2020,"0.7.0"
"scenario","BGD.2_1","PM25",28499103.7888021,"high",-986.27091465933,"LC","Deaths",TRUE,"25+","Chittagong","BGD","0.7.0","gbd2021","GEMM and GBD",2020,"0.7.0"
"scenario","BGD.2_1","PM25",28499103.7888021,"high",-79451.207777269,"LRI","YLLs",TRUE,"25+","Chittagong","BGD","0.7.0","gbd2021","GEMM and GBD",2020,"0.7.0"
"scenario","BGD.2_1","PM25",28499103.7888021,"high",-3924.33362113913,"LRI","Deaths",TRUE,"25+","Chittagong","BGD","0.7.0","gbd2021","GEMM and GBD",2020,"0.7.0"
"scenario","BGD.2_1","PM25",28499103.7888021,"high",-1150855.33286469,"NCD.LRI","YLLs",FALSE,"25+","Chittagong","BGD","0.7.0","gbd2021","GEMM and GBD",2020,"0.7.0"
"scenario","BGD.2_1","PM25",28499103.7888021,"high",-48402.0413889285,"NCD.LRI","Deaths",FALSE,"25+","Chittagong","BGD","0.7.0","gbd2021","GEMM and GBD",2020,"0.7.0"
"scenario","BGD.2_1","PM25",28499103.7888021,"high",-384848.112040715,"Stroke","YLLs",TRUE,"25+","Chittagong","BGD","0.7.0","gbd2021","GEMM and GBD",2020,"0.7.0"
"scenario","BGD.2_1","PM25",28499103.7888021,"high",-23073.8139112974,"Stroke","YLDs",FALSE,"25+","Chittagong","BGD","0.7.0","gbd2021","GEMM and GBD",2020,"0.7.0"
"scenario","BGD.2_1","PM25",28499103.7888021,"high",-16313.031935456,"Stroke","Deaths",TRUE,"25+","Chittagong","BGD","0.7.0","gbd2021","GEMM and GBD",2020,"0.7.0"
"scenario","BGD.2_1","PM25",28499103.7888021,"high",-122486.031420297,"LRI.child","YLLs",FALSE,"0-4","Chittagong","BGD","0.7.0","gbd2021","GEMM and GBD",2020,"0.7.0"
"scenario","BGD.2_1","PM25",28499103.7888021,"high",-1370.72169354804,"LRI.child","Deaths.child",FALSE,"0-4","Chittagong","BGD","0.7.0","gbd2021","GEMM and GBD",2020,"0.7.0"
"scenario","BGD.2_1","PM25",28499103.7888021,"high",-59815.2458776327,"Diabetes","YLDs",FALSE,"25+","Chittagong","BGD","0.7.0","gbd2021","GEMM and GBD",2020,"0.7.0"
"scenario","BGD.2_1","PM25",28499103.7888021,"high",-2600.05829299059,"Diabetes","Deaths",TRUE,"25+","Chittagong","BGD","0.7.0","gbd2021","GEMM and GBD",2020,"0.7.0"
"scenario","BGD.2_1","PM25",28499103.7888021,"high",-60392.0866147368,"Asthma.0to17","AsthmaERV",FALSE,"0-18","Chittagong","BGD","0.7.0","gbd2021","GEMM and GBD",2020,"0.7.0"
"scenario","BGD.2_1","PM25",28499103.7888021,"high",-63268.1157731042,"Asthma.18to99","AsthmaERV",FALSE,"25+","Chittagong","BGD","0.7.0","gbd2021","GEMM and GBD",2020,"0.7.0"
"scenario","BGD.2_1","PM25",28499103.7888021,"high",-125034.165882363,"PTB","PTB",FALSE,"Newborn","Chittagong","BGD","0.7.0","gbd2021","GEMM and GBD",2020,"0.7.0"
"scenario","BGD.2_1","PM25",28499103.7888021,"high",-202701.059626992,"LBW","LBW",FALSE,"Newborn","Chittagong","BGD","0.7.0","gbd2021","GEMM and GBD",2020,"0.7.0"
"scenario","BGD.2_1","PM25",28499103.7888021,"high",-39015601.3292865,"Absences","Absences",FALSE,"25+","Chittagong","BGD","0.7.0","gbd2021","GEMM and GBD",2020,"0.7.0"
"scenario","BGD.3_1","PM25",47740507.9136481,"central",-149183.820390674,"COPD","YLLs",TRUE,"25+","Dhaka","BGD","0.7.0","gbd2021","GEMM and GBD",2020,"0.7.0"
"scenario","BGD.3_1","PM25",47740507.9136481,"central",-37353.2404676678,"COPD","YLDs",FALSE,"25+","Dhaka","BGD","0.7.0","gbd2021","GEMM and GBD",2020,"0.7.0"
