"scenario","region_id","pollutant","pop","estimate","number","cause","outcome","double_counted","age_group","region_name","iso3","version","epi_version","calc_causes","pop_year","ref"
"scenario","BGD.1_1","PM25",8596071.95759812,"low",-82.0167832601144,"LC","Deaths",TRUE,"25+","Barisal","BGD","0.7.0","gbd2021","GEMM and GBD",2021,"0.7.0"
"scenario","BGD.1_1","PM25",8596071.95759812,"low",-6971.05082227782,"LRI","YLLs",TRUE,"25+","Barisal","BGD","0.7.0","gbd2021","GEMM and GBD",2021,"0.7.0"
"scenario","BGD.1_1","PM25",8596071.95759812,"low",-349.65644406317,"LRI","Deaths",TRUE,"25+","Barisal","BGD","0.7.0","gbd2021","GEMM and GBD",2021,"0.7.0"
"scenario","BGD.1_1","PM25",8596071.95759812,"low",-169530.264826201,"NCD.LRI","YLLs",FALSE,"25+","Barisal","BGD","0.7.0","gbd2021","GEMM and GBD",2021,"0.7.0"
"scenario","BGD.1_1","PM25",8596071.95759812,"low",-7327.81809188419,"NCD.LRI","Deaths",FALSE,"25+","Barisal","BGD","0.7.0","gbd2021","GEMM and GBD",2021,"0.7.0"
"scenario","BGD.1_1","PM25",8596071.95759812,"low",-30379.411111678,"Stroke","YLLs",TRUE,"25+","Barisal","BGD","0.7.0","gbd2021","GEMM and GBD",2021,"0.7.0"
"scenario","BGD.1_1","PM25",8596071.95759812,"low",-1612.79746472218,"Stroke","YLDs",FALSE,"25+","Barisal","BGD","0.7.0","gbd2021","GEMM and GBD",2021,"0.7.0"
"scenario","BGD.1_1","PM25",8596071.95759812,"low",-1287.99153530064,"Stroke","Deaths",TRUE,"25+","Barisal","BGD","0.7.0","gbd2021","GEMM and GBD",2021,"0.7.0"
"scenario","BGD.1_1","PM25",8596071.95759812,"low",-14998.3301140756,"LRI.child","YLLs",FALSE,"0-4","Barisal","BGD","0.7.0","gbd2021","GEMM and GBD",2021,"0.7.0"
"scenario","BGD.1_1","PM25",8596071.95759812,"low",-167.900279154834,"LRI.child","Deaths.child",FALSE,"0-4","Barisal","BGD","0.7.0","gbd2021","GEMM and GBD",2021,"0.7.0"
"scenario","BGD.1_1","PM25",8596071.95759812,"low",-4996.70525057325,"Diabetes","YLDs",FALSE,"25+","Barisal","BGD","0.7.0","gbd2021","GEMM and GBD",2021,"0.7.0"
"scenario","BGD.1_1","PM25",8596071.95759812,"low",-308.334966891068,"Diabetes","Deaths",TRUE,"25+","Barisal","BGD","0.7.0","gbd2021","GEMM and GBD",2021,"0.7.0"
"scenario","BGD.1_1","PM25",8596071.95759812,"low",-6070.58590831848,"Asthma.0to17","AsthmaERV",FALSE,"0-18","Barisal","BGD","0.7.0","gbd2021","GEMM and GBD",2021,"0.7.0"
"scenario","BGD.1_1","PM25",8596071.95759812,"low",-8914.10322622496,"Asthma.18to99","AsthmaERV",FALSE,"25+","Barisal","BGD","0.7.0","gbd2021","GEMM and GBD",2021,"0.7.0"
"scenario","BGD.1_1","PM25",8596071.95759812,"low",-13718.5445839225,"PTB","PTB",FALSE,"Newborn","Barisal","BGD","0.7.0","gbd2021","GEMM and GBD",2021,"0.7.0"
"scenario","BGD.1_1","PM25",8596071.95759812,"low",-7209.57798518948,"LBW","LBW",FALSE,"Newborn","Barisal","BGD","0.7.0","gbd2021","GEMM and GBD",2021,"0.7.0"
"scenario","BGD.1_1","PM25",8596071.95759812,"low",-8359930.93529994,"Absences","Absences",FALSE,"25+","Barisal","BGD","0.7.0","gbd2021","GEMM and GBD",2021,"0.7.0"
"scenario","BGD.1_1","PM25",8596071.95759812,"high",-47489.0118992755,"COPD","YLLs",TRUE,"25+","Barisal","BGD","0.7.0","gbd2021","GEMM and GBD",2021,"0.7.0"
"scenario","BGD.1_1","PM25",8596071.95759812,"high",-11035.6137963958,"COPD","YLDs",FALSE,"25+","Barisal","BGD","0.7.0","gbd2021","GEMM and GBD",2021,"0.7.0"
"scenario","BGD.1_1","PM25",8596071.95759812,"high",-2460.04441851875,"COPD","Deaths",TRUE,"25+","Barisal","BGD","0.7.0","gbd2021","GEMM and GBD",2021,"0.7.0"
"scenario","BGD.1_1","PM25",8596071.95759812,"high",-112877.754843036,"IHD","YLLs",TRUE,"25+","Barisal","BGD","0.7.0","gbd2021","GEMM and GBD",2021,"0.7.0"
"scenario","BGD.1_1","PM25",8596071.95759812,"high",-4193.58851641503,"IHD","Deaths",TRUE,"25+","Barisal","BGD","0.7.0","gbd2021","GEMM and GBD",2021,"0.7.0"
"scenario","BGD.1_1","PM25",8596071.95759812,"high",-8062.4404392049,"LC","YLLs",TRUE,"25+","Barisal","BGD","0.7.0","gbd2021","GEMM and GBD",2021,"0.7.0"
"scenario","BGD.1_1","PM25",8596071.95759812,"high",-297.484995139711,"LC","Deaths",TRUE,"25+","Barisal","BGD","0.7.0","gbd2021","GEMM and GBD",2021,"0.7.0"
"scenario","BGD.1_1","PM25",8596071.95759812,"high",-23964.5535604465,"LRI","YLLs",TRUE,"25+","Barisal","BGD","0.7.0","gbd2021","GEMM and GBD",2021,"0.7.0"
"scenario","BGD.1_1","PM25",8596071.95759812,"high",-1183.68122881772,"LRI","Deaths",TRUE,"25+","Barisal","BGD","0.7.0","gbd2021","GEMM and GBD",2021,"0.7.0"
"scenario","BGD.1_1","PM25",8596071.95759812,"high",-347127.942246991,"NCD.LRI","YLLs",FALSE,"25+","Barisal","BGD","0.7.0","gbd2021","GEMM and GBD",2021,"0.7.0"
"scenario","BGD.1_1","PM25",8596071.95759812,"high",-14599.3163068292,"NCD.LRI","Deaths",FALSE,"25+","Barisal","BGD","0.7.0","gbd2021","GEMM and GBD",2021,"0.7.0"
"scenario","BGD.1_1","PM25",8596071.95759812,"high",-116080.213902993,"Stroke","YLLs",TRUE,"25+","Barisal","BGD","0.7.0","gbd2021","GEMM and GBD",2021,"0.7.0"
"scenario","BGD.1_1","PM25",8596071.95759812,"high",-6959.66322967934,"Stroke","YLDs",FALSE,"25+","Barisal","BGD","0.7.0","gbd2021","GEMM and GBD",2021,"0.7.0"
"scenario","BGD.1_1","PM25",8596071.95759812,"high",-4920.43530221021,"Stroke","Deaths",TRUE,"25+","Barisal","BGD","0.7.0","gbd2021","GEMM and GBD",2021,"0.7.0"
"scenario","BGD.1_1","PM25",8596071.95759812,"high",-36944.9772067286,"LRI.child","YLLs",FALSE,"0-4","Barisal","BGD","0.7.0","gbd2021","GEMM and GBD",2021,"0.7.0"
"scenario","BGD.1_1","PM25",8596071.95759812,"high",-413.445363015566,"LRI.child","Deaths.child",FALSE,"0-4","Barisal","BGD","0.7.0","gbd2021","GEMM and GBD",2021,"0.7.0"
"scenario","BGD.1_1","PM25",8596071.95759812,"high",-18041.8360358261,"Diabetes","YLDs",FALSE,"25+","Barisal","BGD","0.7.0","gbd2021","GEMM and GBD",2021,"0.7.0"
"scenario","BGD.1_1","PM25",8596071.95759812,"high",-784.245299295303,"Diabetes","Deaths",TRUE,"25+","Barisal","BGD","0.7.0","gbd2021","GEMM and GBD",2021,"0.7.0"
"scenario","BGD.1_1","PM25",8596071.95759812,"high",-18215.8262258673,"Asthma.0to17","AsthmaERV",FALSE,"0-18","Barisal","BGD","0.7.0","gbd2021","GEMM and GBD",2021,"0.7.0"
"scenario","BGD.1_1","PM25",8596071.95759812,"high",-19083.3115257801,"Asthma.18to99","AsthmaERV",FALSE,"25+","Barisal","BGD","0.7.0","gbd2021","GEMM and GBD",2021,"0.7.0"
"scenario","BGD.1_1","PM25",8596071.95759812,"high",-37713.5609262685,"PTB","PTB",FALSE,"Newborn","Barisal","BGD","0.7.0","gbd2021","GEMM and GBD",2021,"0.7.0"
"scenario","BGD.1_1","PM25",8596071.95759812,"high",-61139.9189022798,"LBW","LBW",FALSE,"Newborn","Barisal","BGD","0.7.0","gbd2021","GEMM and GBD",2021,"0.7.0"
"scenario","BGD.1_1","PM25",8596071.95759812,"high",-11768121.5164137,"Absences","Absences",FALSE,"25+","Barisal","BGD","0.7.0","gbd2021","GEMM and GBD",2021,"0.7.0"
"scenario","BGD.2_1","PM25",28732315.0874381,"central",-89785.3148350638,"COPD","YLLs",TRUE,"25+","Chittagong","BGD","0.7.0","gbd2021","GEMM and GBD",2021,"0.7.0"
"scenario","BGD.2_1","PM25",28732315.0874381,"central",-22480.8055372005,"COPD","YLDs",FALSE,"25+","Chittagong","BGD","0.7.0","gbd2021","GEMM and GBD",2021,"0.7.0"
"scenario","BGD.2_1","PM25",28732315.0874381,"central",-4687.18397456906,"COPD","Deaths",TRUE,"25+","Chittagong","BGD","0.7.0","gbd2021","GEMM and GBD",2021,"0.7.0"
"scenario","BGD.2_1","PM25",28732315.0874381,"central",-285864.331595439,"IHD","YLLs",TRUE,"25+","Chittagong","BGD","0.7.0","gbd2021","GEMM and GBD",2021,"0.7.0"
"scenario","BGD.2_1","PM25",28732315.0874381,"central",-10746.0197613899,"IHD","Deaths",TRUE,"25+","Chittagong","BGD","0.7.0","gbd2021","GEMM and GBD",2021,"0.7.0"
"scenario","BGD.2_1","PM25",28732315.0874381,"central",-14834.8769151027,"LC","YLLs",TRUE,"25+","Chittagong","BGD","0.7.0","gbd2021","GEMM and GBD",2021,"0.7.0"
"scenario","BGD.2_1","PM25",28732315.0874381,"central",-561.781745984258,"LC","Deaths",TRUE,"25+","Chittagong","BGD","0.7.0","gbd2021","GEMM and GBD",2021,"0.7.0"
"scenario","BGD.2_1","PM25",28732315.0874381,"central",-50521.7947379702,"LRI","YLLs",TRUE,"25+","Chittagong","BGD","0.7.0","gbd2021","GEMM and GBD",2021,"0.7.0"
"scenario","BGD.2_1","PM25",28732315.0874381,"central",-2504.81987740436,"LRI","Deaths",TRUE,"25+","Chittagong","BGD","0.7.0","gbd2021","GEMM and GBD",2021,"0.7.0"
"scenario","BGD.2_1","PM25",28732315.0874381,"central",-833766.351855056,"NCD.LRI","YLLs",FALSE,"25+","Chittagong","BGD","0.7.0","gbd2021","GEMM and GBD",2021,"0.7.0"
"scenario","BGD.2_1","PM25",28732315.0874381,"central",-35512.4623958489,"NCD.LRI","Deaths",FALSE,"25+","Chittagong","BGD","0.7.0","gbd2021","GEMM and GBD",2021,"0.7.0"
"scenario","BGD.2_1","PM25",28732315.0874381,"central",-233746.671884854,"Stroke","YLLs",TRUE,"25+","Chittagong","BGD","0.7.0","gbd2021","GEMM and GBD",2021,"0.7.0"
"scenario","BGD.2_1","PM25",28732315.0874381,"central",-13701.8359766978,"Stroke","YLDs",FALSE,"25+","Chittagong","BGD","0.7.0","gbd2021","GEMM and GBD",2021,"0.7.0"
"scenario","BGD.2_1","PM25",28732315.0874381,"central",-9834.45735006221,"Stroke","Deaths",TRUE,"25+","Chittagong","BGD","0.7.0","gbd2021","GEMM and GBD",2021,"0.7.0"
"scenario","BGD.2_1","PM25",28732315.0874381,"central",-81670.9841845056,"LRI.child","YLLs",FALSE,"0-4","Chittagong","BGD","0.7.0","gbd2021","GEMM and GBD",2021,"0.7.0"
"scenario","BGD.2_1","PM25",28732315.0874381,"central",-914.021524282178,"LRI.child","Deaths.child",FALSE,"0-4","Chittagong","BGD","0.7.0","gbd2021","GEMM and GBD",2021,"0.7.0"
"scenario","BGD.2_1","PM25",28732315.0874381,"central",-37755.6459282,"Diabetes","YLDs",FALSE,"25+","Chittagong","BGD","0.7.0","gbd2021","GEMM and GBD",2021,"0.7.0"
"scenario","BGD.2_1","PM25",28732315.0874381,"central",-1922.61468854542,"Diabetes","Deaths",TRUE,"25+","Chittagong","BGD","0.7.0","gbd2021","GEMM and GBD",2021,"0.7.0"
"scenario","BGD.2_1","PM25",28732315.0874381,"central",-40065.928487856,"Asthma.0to17","AsthmaERV",FALSE,"0-18","Chittagong","BGD","0.7.0","gbd2021","GEMM and GBD",2021,"0.7.0"
"scenario","BGD.2_1","PM25",28732315.0874381,"central",-46498.23004388,"Asthma.18to99","AsthmaERV",FALSE,"25+","Chittagong","BGD","0.7.0","gbd2021","GEMM and GBD",2021,"0.7.0"
"scenario","BGD.2_1","PM25",28732315.0874381,"central",-115788.55755832,"PTB","PTB",FALSE,"Newborn","Chittagong","BGD","0.7.0","gbd2021","GEMM and GBD",2021,"0.7.0"
"scenario","BGD.2_1","PM25",28732315.0874381,"central",-94413.7545547546,"LBW","LBW",FALSE,"Newborn","Chittagong","BGD","0.7.0","gbd2021","GEMM and GBD",2021,"0.7.0"
"scenario","BGD.2_1","PM25",28732315.0874381,"central",-33543657.5655358,"Absences","Absences",FALSE,"25+","Chittagong","BGD","0.7.0","gbd2021","GEMM and GBD",2021,"0.7.0"
"scenario","BGD.2_1","PM25",28732315.0874381,"low",-36688.6270002941,"COPD","YLLs",TRUE,"25+","Chittagong","BGD","0.7.0","gbd2021","GEMM and GBD",2021,"0.7.0"
"scenario","BGD.2_1","PM25",28732315.0874381,"low",-9324.26803131657,"COPD","YLDs",FALSE,"25+","Chittagong","BGD","0.7.0","gbd2021","GEMM and GBD",2021,"0.7.0"
"scenario","BGD.2_1","PM25",28732315.0874381,"low",-1961.0543505218,"COPD","Deaths",TRUE,"25+","Chittagong","BGD","0.7.0","gbd2021","GEMM and GBD",2021,"0.7.0"
"scenario","BGD.2_1","PM25",28732315.0874381,"low",-210168.293715426,"IHD","YLLs",TRUE,"25+","Chittagong","BGD","0.7.0","gbd2021","GEMM and GBD",2021,"0.7.0"
"scenario","BGD.2_1","PM25",28732315.0874381,"low",-8038.39040548683,"IHD","Deaths",TRUE,"25+","Chittagong","BGD","0.7.0","gbd2021","GEMM and GBD",2021,"0.7.0"
"scenario","BGD.2_1","PM25",28732315.0874381,"low",-7222.1546114873,"LC","YLLs",TRUE,"25+","Chittagong","BGD","0.7.0","gbd2021","GEMM and GBD",2021,"0.7.0"
"scenario","BGD.2_1","PM25",28732315.0874381,"low",-274.14056917064,"LC","Deaths",TRUE,"25+","Chittagong","BGD","0.7.0","gbd2021","GEMM and GBD",2021,"0.7.0"
"scenario","BGD.2_1","PM25",28732315.0874381,"low",-23300.6924214019,"LRI","YLLs",TRUE,"25+","Chittagong","BGD","0.7.0","gbd2021","GEMM and GBD",2021,"0.7.0"
"scenario","BGD.2_1","PM25",28732315.0874381,"low",-1168.72440955966,"LRI","Deaths",TRUE,"25+","Chittagong","BGD","0.7.0","gbd2021","GEMM and GBD",2021,"0.7.0"
"scenario","BGD.2_1","PM25",28732315.0874381,"low",-566653.816984132,"NCD.LRI","YLLs",FALSE,"25+","Chittagong","BGD","0.7.0","gbd2021","GEMM and GBD",2021,"0.7.0"
"scenario","BGD.2_1","PM25",28732315.0874381,"low",-24493.1847194865,"NCD.LRI","Deaths",FALSE,"25+","Chittagong","BGD","0.7.0","gbd2021","GEMM and GBD",2021,"0.7.0"
"scenario","BGD.2_1","PM25",28732315.0874381,"low",-101542.985742459,"Stroke","YLLs",TRUE,"25+","Chittagong","BGD","0.7.0","gbd2021","GEMM and GBD",2021,"0.7.0"
"scenario","BGD.2_1","PM25",28732315.0874381,"low",-5390.76512588514,"Stroke","YLDs",FALSE,"25+","Chittagong","BGD","0.7.0","gbd2021","GEMM and GBD",2021,"0.7.0"
"scenario","BGD.2_1","PM25",28732315.0874381,"low",-4305.10340126926,"Stroke","Deaths",TRUE,"25+","Chittagong","BGD","0.7.0","gbd2021","GEMM and GBD",2021,"0.7.0"
"scenario","BGD.2_1","PM25",28732315.0874381,"low",-50131.8216911998,"LRI.child","YLLs",FALSE,"0-4","Chittagong","BGD","0.7.0","gbd2021","GEMM and GBD",2021,"0.7.0"
"scenario","BGD.2_1","PM25",28732315.0874381,"low",-561.205600388373,"LRI.child","Deaths.child",FALSE,"0-4","Chittagong","BGD","0.7.0","gbd2021","GEMM and GBD",2021,"0.7.0"
"scenario","BGD.2_1","PM25",28732315.0874381,"low",-16701.4550793315,"Diabetes","YLDs",FALSE,"25+","Chittagong","BGD","0.7.0","gbd2021","GEMM and GBD",2021,"0.7.0"
"scenario","BGD.2_1","PM25",28732315.0874381,"low",-1030.60763856894,"Diabetes","Deaths",TRUE,"25+","Chittagong","BGD","0.7.0","gbd2021","GEMM and GBD",2021,"0.7.0"
"scenario","BGD.2_1","PM25",28732315.0874381,"low",-20290.8942530426,"Asthma.0to17","AsthmaERV",FALSE,"0-18","Chittagong","BGD","0.7.0","gbd2021","GEMM and GBD",2021,"0.7.0"
"scenario","BGD.2_1","PM25",28732315.0874381,"low",-29795.3325520334,"Asthma.18to99","AsthmaERV",FALSE,"25+","Chittagong","BGD","0.7.0","gbd2021","GEMM and GBD",2021,"0.7.0"
"scenario","BGD.2_1","PM25",28732315.0874381,"low",-45854.1468092212,"PTB","PTB",FALSE,"Newborn","Chittagong","BGD","0.7.0","gbd2021","GEMM and GBD",2021,"0.7.0"
"scenario","BGD.2_1","PM25",28732315.0874381,"low",-24097.9679253175,"LBW","LBW",FALSE,"Newborn","Chittagong","BGD","0.7.0","gbd2021","GEMM and GBD",2021,"0.7.0"
"scenario","BGD.2_1","PM25",28732315.0874381,"low",-27943015.2431359,"Absences","Absences",FALSE,"25+","Chittagong","BGD","0.7.0","gbd2021","GEMM and GBD",2021,"0.7.0"
"scenario","BGD.2_1","PM25",28732315.0874381,"high",-158731.716045608,"COPD","YLLs",TRUE,"25+","Chittagong","BGD","0.7.0","gbd2021","GEMM and GBD",2021,"0.7.0"
"scenario","BGD.2_1","PM25",28732315.0874381,"high",-36886.4679524997,"COPD","YLDs",FALSE,"25+","Chittagong","BGD","0.7.0","gbd2021","GEMM and GBD",2021,"0.7.0"
"scenario","BGD.2_1","PM25",28732315.0874381,"high",-8222.68260557046,"COPD","Deaths",TRUE,"25+","Chittagong","BGD","0.7.0","gbd2021","GEMM and GBD",2021,"0.7.0"
"scenario","BGD.2_1","PM25",28732315.0874381,"high",-377293.167682938,"IHD","YLLs",TRUE,"25+","Chittagong","BGD","0.7.0","gbd2021","GEMM and GBD",2021,"0.7.0"
"scenario","BGD.2_1","PM25",28732315.0874381,"high",-14017.0425742185,"IHD","Deaths",TRUE,"25+","Chittagong","BGD","0.7.0","gbd2021","GEMM and GBD",2021,"0.7.0"
"scenario","BGD.2_1","PM25",28732315.0874381,"high",-26948.6551782729,"LC","YLLs",TRUE,"25+","Chittagong","BGD","0.7.0","gbd2021","GEMM and GBD",2021,"0.7.0"
"scenario","BGD.2_1","PM25",28732315.0874381,"high",-994.341677954878,"LC","Deaths",TRUE,"25+","Chittagong","BGD","0.7.0","gbd2021","GEMM and GBD",2021,"0.7.0"
"scenario","BGD.2_1","PM25",28732315.0874381,"high",-80101.3657429808,"LRI","YLLs",TRUE,"25+","Chittagong","BGD","0.7.0","gbd2021","GEMM and GBD",2021,"0.7.0"
"scenario","BGD.2_1","PM25",28732315.0874381,"high",-3956.44687448384,"LRI","Deaths",TRUE,"25+","Chittagong","BGD","0.7.0","gbd2021","GEMM and GBD",2021,"0.7.0"
"scenario","BGD.2_1","PM25",28732315.0874381,"high",-1160272.90854386,"NCD.LRI","YLLs",FALSE,"25+","Chittagong","BGD","0.7.0","gbd2021","GEMM and GBD",2021,"0.7.0"
"scenario","BGD.2_1","PM25",28732315.0874381,"high",-48798.1206134753,"NCD.LRI","Deaths",FALSE,"25+","Chittagong","BGD","0.7.0","gbd2021","GEMM and GBD",2021,"0.7.0"
"scenario","BGD.2_1","PM25",28732315.0874381,"high",-387997.366440143,"Stroke","YLLs",TRUE,"25+","Chittagong","BGD","0.7.0","gbd2021","GEMM and GBD",2021,"0.7.0"
"scenario","BGD.2_1","PM25",28732315.0874381,"high",-23262.629466573,"Stroke","YLDs",FALSE,"25+","Chittagong","BGD","0.7.0","gbd2021","GEMM and GBD",2021,"0.7.0"
"scenario","BGD.2_1","PM25",28732315.0874381,"high",-16446.5232687468,"Stroke","Deaths",TRUE,"25+","Chittagong","BGD","0.7.0","gbd2021","GEMM and GBD",2021,"0.7.0"
"scenario","BGD.2_1","PM25",28732315.0874381,"high",-123488.348077831,"LRI.child","YLLs",FALSE,"0-4","Chittagong","BGD","0.7.0","gbd2021","GEMM and GBD",2021,"0.7.0"
"scenario","BGD.2_1","PM25",28732315.0874381,"high",-1381.93845982216,"LRI.child","Deaths.child",FALSE,"0-4","Chittagong","BGD","0.7.0","gbd2021","GEMM and GBD",2021,"0.7.0"
"scenario","BGD.2_1","PM25",28732315.0874381,"high",-60304.7206089341,"Diabetes","YLDs",FALSE,"25+","Chittagong","BGD","0.7.0","gbd2021","GEMM and GBD",2021,"0.7.0"
"scenario","BGD.2_1","PM25",28732315.0874381,"high",-2621.33485577415,"Diabetes","Deaths",TRUE,"25+","Chittagong","BGD","0.7.0","gbd2021","GEMM and GBD",2021,"0.7.0"
"scenario","BGD.2_1","PM25",28732315.0874381,"high",-60886.2816971904,"Asthma.0to17","AsthmaERV",FALSE,"0-18","Chittagong","BGD","0.7.0","gbd2021","GEMM and GBD",2021,"0.7.0"
"scenario","BGD.2_1","PM25",28732315.0874381,"high",-63785.8457182647,"Asthma.18to99","AsthmaERV",FALSE,"25+","Chittagong","BGD","0.7.0","gbd2021","GEMM and GBD",2021,"0.7.0"
"scenario","BGD.2_1","PM25",28732315.0874381,"high",-126057.334204265,"PTB","PTB",FALSE,"Newborn","Chittagong","BGD","0.7.0","gbd2021","GEMM and GBD",2021,"0.7.0"
"scenario","BGD.2_1","PM25",28732315.0874381,"high",-204359.784676763,"LBW","LBW",FALSE,"Newborn","Chittagong","BGD","0.7.0","gbd2021","GEMM and GBD",2021,"0.7.0"
"scenario","BGD.2_1","PM25",28732315.0874381,"high",-39334870.283163,"Absences","Absences",FALSE,"25+","Chittagong","BGD","0.7.0","gbd2021","GEMM and GBD",2021,"0.7.0"
"scenario","BGD.3_1","PM25",48131173.7370577,"central",-150404.607989703,"COPD","YLLs",TRUE,"25+","Dhaka","BGD","0.7.0","gbd2021","GEMM and GBD",2021,"0.7.0"
"scenario","BGD.3_1","PM25",48131173.7370577,"central",-37658.9061399038,"COPD","YLDs",FALSE,"25+","Dhaka","BGD","0.7.0","gbd2021","GEMM and GBD",2021,"0.7.0"
