"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"HUN","GDPLTFORECAST","TOT","MLN_USD","A","2014",254323.735098505,
"HUN","GDPLTFORECAST","TOT","MLN_USD","A","2015",263752.319569124,
"HUN","GDPLTFORECAST","TOT","MLN_USD","A","2016",269557.513115509,
"HUN","GDPLTFORECAST","TOT","MLN_USD","A","2017",281072.945425688,
"HUN","GDPLTFORECAST","TOT","MLN_USD","A","2018",296145.055910079,
"HUN","GDPLTFORECAST","TOT","MLN_USD","A","2019",310550.21993294,
"HUN","GDPLTFORECAST","TOT","MLN_USD","A","2020",296465.056846461,
"HUN","GDPLTFORECAST","TOT","MLN_USD","A","2021",317471.743180307,
"HUN","GDPLTFORECAST","TOT","MLN_USD","A","2022",331931.173544602,
"HUN","GDPLTFORECAST","TOT","MLN_USD","A","2023",329917.507123889,
"HUN","GDPLTFORECAST","TOT","MLN_USD","A","2024",337821.043220964,
"HUN","GDPLTFORECAST","TOT","MLN_USD","A","2025",347096.273162715,
"HUN","GDPLTFORECAST","TOT","MLN_USD","A","2026",356804.9,
"HUN","GDPLTFORECAST","TOT","MLN_USD","A","2027",366654,
"HUN","GDPLTFORECAST","TOT","MLN_USD","A","2028",376513.8,
"HUN","GDPLTFORECAST","TOT","MLN_USD","A","2029",386126.3,
"HUN","GDPLTFORECAST","TOT","MLN_USD","A","2030",395391.8,
"HUN","GDPLTFORECAST","TOT","MLN_USD","A","2031",404446.8,
"HUN","GDPLTFORECAST","TOT","MLN_USD","A","2032",413312,
"HUN","GDPLTFORECAST","TOT","MLN_USD","A","2033",421985,
"HUN","GDPLTFORECAST","TOT","MLN_USD","A","2034",430463.5,
"HUN","GDPLTFORECAST","TOT","MLN_USD","A","2035",438751.1,
"HUN","GDPLTFORECAST","TOT","MLN_USD","A","2036",446865.1,
"HUN","GDPLTFORECAST","TOT","MLN_USD","A","2037",454828.7,
"HUN","GDPLTFORECAST","TOT","MLN_USD","A","2038",462648.2,
"HUN","GDPLTFORECAST","TOT","MLN_USD","A","2039",470321.4,
"HUN","GDPLTFORECAST","TOT","MLN_USD","A","2040",477852.7,
"HUN","GDPLTFORECAST","TOT","MLN_USD","A","2041",485295.1,
"HUN","GDPLTFORECAST","TOT","MLN_USD","A","2042",492735.4,
"HUN","GDPLTFORECAST","TOT","MLN_USD","A","2043",500256.9,
"HUN","GDPLTFORECAST","TOT","MLN_USD","A","2044",507921.1,
"HUN","GDPLTFORECAST","TOT","MLN_USD","A","2045",515762.6,
"HUN","GDPLTFORECAST","TOT","MLN_USD","A","2046",523791.8,
"HUN","GDPLTFORECAST","TOT","MLN_USD","A","2047",531995.6,
"HUN","GDPLTFORECAST","TOT","MLN_USD","A","2048",540342,
"HUN","GDPLTFORECAST","TOT","MLN_USD","A","2049",548781.5,
"HUN","GDPLTFORECAST","TOT","MLN_USD","A","2050",557252.4,
"HUN","GDPLTFORECAST","TOT","MLN_USD","A","2051",565698.6,
"HUN","GDPLTFORECAST","TOT","MLN_USD","A","2052",574092.2,
"HUN","GDPLTFORECAST","TOT","MLN_USD","A","2053",582422.8,
"HUN","GDPLTFORECAST","TOT","MLN_USD","A","2054",590689,
"HUN","GDPLTFORECAST","TOT","MLN_USD","A","2055",598898.6,
"HUN","GDPLTFORECAST","TOT","MLN_USD","A","2056",607072.2,
"HUN","GDPLTFORECAST","TOT","MLN_USD","A","2057",615248,
"HUN","GDPLTFORECAST","TOT","MLN_USD","A","2058",623473.1,
"HUN","GDPLTFORECAST","TOT","MLN_USD","A","2059",631785.2,
"HUN","GDPLTFORECAST","TOT","MLN_USD","A","2060",640212.2,
"ISL","GDPLTFORECAST","TOT","MLN_USD","A","1990",8386.94605571802,
"ISL","GDPLTFORECAST","TOT","MLN_USD","A","1991",8368.19909169437,
"ISL","GDPLTFORECAST","TOT","MLN_USD","A","1992",8085.86491262697,
"ISL","GDPLTFORECAST","TOT","MLN_USD","A","1993",8192.06866211781,
"ISL","GDPLTFORECAST","TOT","MLN_USD","A","1994",8487.70878203318,
"ISL","GDPLTFORECAST","TOT","MLN_USD","A","1995",8497.60406750145,
"ISL","GDPLTFORECAST","TOT","MLN_USD","A","1996",8885.70014376125,
"ISL","GDPLTFORECAST","TOT","MLN_USD","A","1997",9398.54831822786,
"ISL","GDPLTFORECAST","TOT","MLN_USD","A","1998",10090.5447237338,
"ISL","GDPLTFORECAST","TOT","MLN_USD","A","1999",10497.6904875291,
"ISL","GDPLTFORECAST","TOT","MLN_USD","A","2000",11021.0048473202,
"ISL","GDPLTFORECAST","TOT","MLN_USD","A","2001",11463.3326091768,
"ISL","GDPLTFORECAST","TOT","MLN_USD","A","2002",11527.4721416322,
"ISL","GDPLTFORECAST","TOT","MLN_USD","A","2003",11774.4699487033,
"ISL","GDPLTFORECAST","TOT","MLN_USD","A","2004",12693.1611294485,
"ISL","GDPLTFORECAST","TOT","MLN_USD","A","2005",13470.5460413741,
"ISL","GDPLTFORECAST","TOT","MLN_USD","A","2006",14321.4794990499,
"ISL","GDPLTFORECAST","TOT","MLN_USD","A","2007",15532.3405571475,
"ISL","GDPLTFORECAST","TOT","MLN_USD","A","2008",15875.5270616291,
"ISL","GDPLTFORECAST","TOT","MLN_USD","A","2009",14658.8569060373,
"ISL","GDPLTFORECAST","TOT","MLN_USD","A","2010",14243.6044827812,
"ISL","GDPLTFORECAST","TOT","MLN_USD","A","2011",14506.5099685395,
"ISL","GDPLTFORECAST","TOT","MLN_USD","A","2012",14660.8065133178,
"ISL","GDPLTFORECAST","TOT","MLN_USD","A","2013",15328.2339118867,
"ISL","GDPLTFORECAST","TOT","MLN_USD","A","2014",15586.854176883,
"ISL","GDPLTFORECAST","TOT","MLN_USD","A","2015",16278.390482612,
"ISL","GDPLTFORECAST","TOT","MLN_USD","A","2016",17304.5292876109,
"ISL","GDPLTFORECAST","TOT","MLN_USD","A","2017",18030.4454330622,
"ISL","GDPLTFORECAST","TOT","MLN_USD","A","2018",18911.9851040363,
"ISL","GDPLTFORECAST","TOT","MLN_USD","A","2019",19263.9707979925,
"ISL","GDPLTFORECAST","TOT","MLN_USD","A","2020",17873.9461278064,
"ISL","GDPLTFORECAST","TOT","MLN_USD","A","2021",18679.6562541736,
"ISL","GDPLTFORECAST","TOT","MLN_USD","A","2022",20031.7064661077,
"ISL","GDPLTFORECAST","TOT","MLN_USD","A","2023",21020.4118561472,
"ISL","GDPLTFORECAST","TOT","MLN_USD","A","2024",21436.0723107932,
"ISL","GDPLTFORECAST","TOT","MLN_USD","A","2025",21931.4737931738,
"ISL","GDPLTFORECAST","TOT","MLN_USD","A","2026",22520.47,
"ISL","GDPLTFORECAST","TOT","MLN_USD","A","2027",23154.8,
"ISL","GDPLTFORECAST","TOT","MLN_USD","A","2028",23807.6,
"ISL","GDPLTFORECAST","TOT","MLN_USD","A","2029",24468.16,
"ISL","GDPLTFORECAST","TOT","MLN_USD","A","2030",25135.32,
"ISL","GDPLTFORECAST","TOT","MLN_USD","A","2031",25814.86,
"ISL","GDPLTFORECAST","TOT","MLN_USD","A","2032",26508.14,
"ISL","GDPLTFORECAST","TOT","MLN_USD","A","2033",27217.07,
"ISL","GDPLTFORECAST","TOT","MLN_USD","A","2034",27942.88,
"ISL","GDPLTFORECAST","TOT","MLN_USD","A","2035",28685.31,
"ISL","GDPLTFORECAST","TOT","MLN_USD","A","2036",29442.91,
"ISL","GDPLTFORECAST","TOT","MLN_USD","A","2037",30213.96,
"ISL","GDPLTFORECAST","TOT","MLN_USD","A","2038",30997.45,
"ISL","GDPLTFORECAST","TOT","MLN_USD","A","2039",31793.73,
"ISL","GDPLTFORECAST","TOT","MLN_USD","A","2040",32603.25,
"ISL","GDPLTFORECAST","TOT","MLN_USD","A","2041",33425.43,
"ISL","GDPLTFORECAST","TOT","MLN_USD","A","2042",34259.24,
"ISL","GDPLTFORECAST","TOT","MLN_USD","A","2043",35103.18,
"ISL","GDPLTFORECAST","TOT","MLN_USD","A","2044",35955.19,
"ISL","GDPLTFORECAST","TOT","MLN_USD","A","2045",36813.54,
"ISL","GDPLTFORECAST","TOT","MLN_USD","A","2046",37677.73,
"ISL","GDPLTFORECAST","TOT","MLN_USD","A","2047",38547.86,
"ISL","GDPLTFORECAST","TOT","MLN_USD","A","2048",39423.8,
"ISL","GDPLTFORECAST","TOT","MLN_USD","A","2049",40305.4,
"ISL","GDPLTFORECAST","TOT","MLN_USD","A","2050",41192.06,
"ISL","GDPLTFORECAST","TOT","MLN_USD","A","2051",42081.86,
"ISL","GDPLTFORECAST","TOT","MLN_USD","A","2052",42971.85,
"ISL","GDPLTFORECAST","TOT","MLN_USD","A","2053",43858.7,
"ISL","GDPLTFORECAST","TOT","MLN_USD","A","2054",44739.95,
"ISL","GDPLTFORECAST","TOT","MLN_USD","A","2055",45615.35,
"ISL","GDPLTFORECAST","TOT","MLN_USD","A","2056",46486,
"ISL","GDPLTFORECAST","TOT","MLN_USD","A","2057",47354.19,
"ISL","GDPLTFORECAST","TOT","MLN_USD","A","2058",48222.04,
"ISL","GDPLTFORECAST","TOT","MLN_USD","A","2059",49091.67,
"ISL","GDPLTFORECAST","TOT","MLN_USD","A","2060",49965.26,
"IRL","GDPLTFORECAST","TOT","MLN_USD","A","1990",93320.7142562995,
"IRL","GDPLTFORECAST","TOT","MLN_USD","A","1991",95121.467655315,
"IRL","GDPLTFORECAST","TOT","MLN_USD","A","1992",98301.6391835315,
"IRL","GDPLTFORECAST","TOT","MLN_USD","A","1993",100948.518136458,
"IRL","GDPLTFORECAST","TOT","MLN_USD","A","1994",106758.94020019,
"IRL","GDPLTFORECAST","TOT","MLN_USD","A","1995",117044.547351197,
"IRL","GDPLTFORECAST","TOT","MLN_USD","A","1996",125282.221942792,
"IRL","GDPLTFORECAST","TOT","MLN_USD","A","1997",138379.57558017,
"IRL","GDPLTFORECAST","TOT","MLN_USD","A","1998",150775.94960256,
"IRL","GDPLTFORECAST","TOT","MLN_USD","A","1999",165973.698553715,
"IRL","GDPLTFORECAST","TOT","MLN_USD","A","2000",179988.855582883,
"IRL","GDPLTFORECAST","TOT","MLN_USD","A","2001",190174.621058302,
"IRL","GDPLTFORECAST","TOT","MLN_USD","A","2002",200988.063822907,
"IRL","GDPLTFORECAST","TOT","MLN_USD","A","2003",209377.861018197,
"IRL","GDPLTFORECAST","TOT","MLN_USD","A","2004",222847.732642547,
"IRL","GDPLTFORECAST","TOT","MLN_USD","A","2005",236323.143360014,
"IRL","GDPLTFORECAST","TOT","MLN_USD","A","2006",248589.123732259,
"IRL","GDPLTFORECAST","TOT","MLN_USD","A","2007",261545.126745277,
"IRL","GDPLTFORECAST","TOT","MLN_USD","A","2008",250248.636833744,
"IRL","GDPLTFORECAST","TOT","MLN_USD","A","2009",236681.549224936,
"IRL","GDPLTFORECAST","TOT","MLN_USD","A","2010",239014.922717899,
"IRL","GDPLTFORECAST","TOT","MLN_USD","A","2011",241883.371382688,
"IRL","GDPLTFORECAST","TOT","MLN_USD","A","2012",241647.989907871,
"IRL","GDPLTFORECAST","TOT","MLN_USD","A","2013",245937.883602565,
"IRL","GDPLTFORECAST","TOT","MLN_USD","A","2014",266439.129691851,
"IRL","GDPLTFORECAST","TOT","MLN_USD","A","2015",325447.844711871,
"IRL","GDPLTFORECAST","TOT","MLN_USD","A","2016",332985.382920552,
"IRL","GDPLTFORECAST","TOT","MLN_USD","A","2017",366142.513771069,
"IRL","GDPLTFORECAST","TOT","MLN_USD","A","2018",397679.911490085,
"IRL","GDPLTFORECAST","TOT","MLN_USD","A","2019",419812.51030545,
"IRL","GDPLTFORECAST","TOT","MLN_USD","A","2020",444263.960940574,
"IRL","GDPLTFORECAST","TOT","MLN_USD","A","2021",509794.565033498,
"IRL","GDPLTFORECAST","TOT","MLN_USD","A","2022",558440.142111223,
"IRL","GDPLTFORECAST","TOT","MLN_USD","A","2023",554838.05254908,
"IRL","GDPLTFORECAST","TOT","MLN_USD","A","2024",567955.006809797,
"IRL","GDPLTFORECAST","TOT","MLN_USD","A","2025",584221.370422014,
"IRL","GDPLTFORECAST","TOT","MLN_USD","A","2026",599444.9,
"IRL","GDPLTFORECAST","TOT","MLN_USD","A","2027",615375.6,
"IRL","GDPLTFORECAST","TOT","MLN_USD","A","2028",631151.7,
"IRL","GDPLTFORECAST","TOT","MLN_USD","A","2029",646521.9,
"IRL","GDPLTFORECAST","TOT","MLN_USD","A","2030",661511.2,
"IRL","GDPLTFORECAST","TOT","MLN_USD","A","2031",676281.2,
"IRL","GDPLTFORECAST","TOT","MLN_USD","A","2032",690834.4,
"IRL","GDPLTFORECAST","TOT","MLN_USD","A","2033",705147.5,
"IRL","GDPLTFORECAST","TOT","MLN_USD","A","2034",719184.9,
"IRL","GDPLTFORECAST","TOT","MLN_USD","A","2035",732904.7,
"IRL","GDPLTFORECAST","TOT","MLN_USD","A","2036",746284,
"IRL","GDPLTFORECAST","TOT","MLN_USD","A","2037",759320,
"IRL","GDPLTFORECAST","TOT","MLN_USD","A","2038",772009.9,
"IRL","GDPLTFORECAST","TOT","MLN_USD","A","2039",784357.4,
"IRL","GDPLTFORECAST","TOT","MLN_USD","A","2040",796375.4,
"IRL","GDPLTFORECAST","TOT","MLN_USD","A","2041",808088.9,
"IRL","GDPLTFORECAST","TOT","MLN_USD","A","2042",819521.1,
"IRL","GDPLTFORECAST","TOT","MLN_USD","A","2043",830684.2,
"IRL","GDPLTFORECAST","TOT","MLN_USD","A","2044",841594,
"IRL","GDPLTFORECAST","TOT","MLN_USD","A","2045",852290.4,
"IRL","GDPLTFORECAST","TOT","MLN_USD","A","2046",862862,
"IRL","GDPLTFORECAST","TOT","MLN_USD","A","2047",873423.4,
"IRL","GDPLTFORECAST","TOT","MLN_USD","A","2048",884081.7,
"IRL","GDPLTFORECAST","TOT","MLN_USD","A","2049",894928.1,
"IRL","GDPLTFORECAST","TOT","MLN_USD","A","2050",906031.3,
"IRL","GDPLTFORECAST","TOT","MLN_USD","A","2051",917433.4,
"IRL","GDPLTFORECAST","TOT","MLN_USD","A","2052",929159.4,
"IRL","GDPLTFORECAST","TOT","MLN_USD","A","2053",941204.5,
"IRL","GDPLTFORECAST","TOT","MLN_USD","A","2054",953534.9,
"IRL","GDPLTFORECAST","TOT","MLN_USD","A","2055",966111.9,
"IRL","GDPLTFORECAST","TOT","MLN_USD","A","2056",978883.1,
"IRL","GDPLTFORECAST","TOT","MLN_USD","A","2057",991791.9,
"IRL","GDPLTFORECAST","TOT","MLN_USD","A","2058",1004772,
"IRL","GDPLTFORECAST","TOT","MLN_USD","A","2059",1017749,
"IRL","GDPLTFORECAST","TOT","MLN_USD","A","2060",1030641,
"ITA","GDPLTFORECAST","TOT","MLN_USD","A","1990",1905984.45875142,
"ITA","GDPLTFORECAST","TOT","MLN_USD","A","1991",1935189.52488425,
"ITA","GDPLTFORECAST","TOT","MLN_USD","A","1992",1948723.94867455,
"ITA","GDPLTFORECAST","TOT","MLN_USD","A","1993",1932005.33644152,
"ITA","GDPLTFORECAST","TOT","MLN_USD","A","1994",1976079.31369851,
"ITA","GDPLTFORECAST","TOT","MLN_USD","A","1995",2034597.42380631,
"ITA","GDPLTFORECAST","TOT","MLN_USD","A","1996",2054945.8987452,
"ITA","GDPLTFORECAST","TOT","MLN_USD","A","1997",2095277.74648673,
"ITA","GDPLTFORECAST","TOT","MLN_USD","A","1998",2129095.86788204,
"ITA","GDPLTFORECAST","TOT","MLN_USD","A","1999",2162355.84779462,
"ITA","GDPLTFORECAST","TOT","MLN_USD","A","2000",2251410.88843683,
"ITA","GDPLTFORECAST","TOT","MLN_USD","A","2001",2290654.74609909,
"ITA","GDPLTFORECAST","TOT","MLN_USD","A","2002",2296362.59899228,
"ITA","GDPLTFORECAST","TOT","MLN_USD","A","2003",2301958.49869453,
"ITA","GDPLTFORECAST","TOT","MLN_USD","A","2004",2329110.19338164,
"ITA","GDPLTFORECAST","TOT","MLN_USD","A","2005",2353269.47538959,
"ITA","GDPLTFORECAST","TOT","MLN_USD","A","2006",2397988.34496752,
"ITA","GDPLTFORECAST","TOT","MLN_USD","A","2007",2429542.62934707,
"ITA","GDPLTFORECAST","TOT","MLN_USD","A","2008",2406171.62234617,
"ITA","GDPLTFORECAST","TOT","MLN_USD","A","2009",2277844.97264612,
"ITA","GDPLTFORECAST","TOT","MLN_USD","A","2010",2315746.47499843,
"ITA","GDPLTFORECAST","TOT","MLN_USD","A","2011",2336015.55283714,
"ITA","GDPLTFORECAST","TOT","MLN_USD","A","2012",2265519.42720281,
"ITA","GDPLTFORECAST","TOT","MLN_USD","A","2013",2223281.66776212,
"ITA","GDPLTFORECAST","TOT","MLN_USD","A","2014",2225234.4184021,
"ITA","GDPLTFORECAST","TOT","MLN_USD","A","2015",2239305.7296862,
"ITA","GDPLTFORECAST","TOT","MLN_USD","A","2016",2271280.61692457,
"ITA","GDPLTFORECAST","TOT","MLN_USD","A","2017",2310958.47933911,
"ITA","GDPLTFORECAST","TOT","MLN_USD","A","2018",2328960.74196351,
"ITA","GDPLTFORECAST","TOT","MLN_USD","A","2019",2340143.47139971,
"ITA","GDPLTFORECAST","TOT","MLN_USD","A","2020",2128590.25099191,
"ITA","GDPLTFORECAST","TOT","MLN_USD","A","2021",2305068.55021641,
"ITA","GDPLTFORECAST","TOT","MLN_USD","A","2022",2394637.4654811,
"ITA","GDPLTFORECAST","TOT","MLN_USD","A","2023",2410325.01839747,
"ITA","GDPLTFORECAST","TOT","MLN_USD","A","2024",2426170.19757882,
"ITA","GDPLTFORECAST","TOT","MLN_USD","A","2025",2455891.21400433,
"ITA","GDPLTFORECAST","TOT","MLN_USD","A","2026",2476381,
"ITA","GDPLTFORECAST","TOT","MLN_USD","A","2027",2497455,
"ITA","GDPLTFORECAST","TOT","MLN_USD","A","2028",2521042,
"ITA","GDPLTFORECAST","TOT","MLN_USD","A","2029",2546889,
"ITA","GDPLTFORECAST","TOT","MLN_USD","A","2030",2574547,
"ITA","GDPLTFORECAST","TOT","MLN_USD","A","2031",2603923,
"ITA","GDPLTFORECAST","TOT","MLN_USD","A","2032",2634740,
"ITA","GDPLTFORECAST","TOT","MLN_USD","A","2033",2666852,
"ITA","GDPLTFORECAST","TOT","MLN_USD","A","2034",2700170,
"ITA","GDPLTFORECAST","TOT","MLN_USD","A","2035",2734642,
"ITA","GDPLTFORECAST","TOT","MLN_USD","A","2036",2770257,
"ITA","GDPLTFORECAST","TOT","MLN_USD","A","2037",2806977,
"ITA","GDPLTFORECAST","TOT","MLN_USD","A","2038",2844571,
"ITA","GDPLTFORECAST","TOT","MLN_USD","A","2039",2883065,
"ITA","GDPLTFORECAST","TOT","MLN_USD","A","2040",2922551,
"ITA","GDPLTFORECAST","TOT","MLN_USD","A","2041",2963179,
"ITA","GDPLTFORECAST","TOT","MLN_USD","A","2042",3005068,
"ITA","GDPLTFORECAST","TOT","MLN_USD","A","2043",3048269,
"ITA","GDPLTFORECAST","TOT","MLN_USD","A","2044",3092781,
"ITA","GDPLTFORECAST","TOT","MLN_USD","A","2045",3138566,
"ITA","GDPLTFORECAST","TOT","MLN_USD","A","2046",3185531,
"ITA","GDPLTFORECAST","TOT","MLN_USD","A","2047",3233541,
"ITA","GDPLTFORECAST","TOT","MLN_USD","A","2048",3282434,
"ITA","GDPLTFORECAST","TOT","MLN_USD","A","2049",3332095,
"ITA","GDPLTFORECAST","TOT","MLN_USD","A","2050",3382446,
"ITA","GDPLTFORECAST","TOT","MLN_USD","A","2051",3433425,
"ITA","GDPLTFORECAST","TOT","MLN_USD","A","2052",3484967,
"ITA","GDPLTFORECAST","TOT","MLN_USD","A","2053",3536975,
"ITA","GDPLTFORECAST","TOT","MLN_USD","A","2054",3589365,
"ITA","GDPLTFORECAST","TOT","MLN_USD","A","2055",3642079,
"ITA","GDPLTFORECAST","TOT","MLN_USD","A","2056",3695054,
"ITA","GDPLTFORECAST","TOT","MLN_USD","A","2057",3748247,
"ITA","GDPLTFORECAST","TOT","MLN_USD","A","2058",3801629,
"ITA","GDPLTFORECAST","TOT","MLN_USD","A","2059",3855190,
"ITA","GDPLTFORECAST","TOT","MLN_USD","A","2060",3908882,
"JPN","GDPLTFORECAST","TOT","MLN_USD","A","1990",4099860.36310003,
"JPN","GDPLTFORECAST","TOT","MLN_USD","A","1991",4236153.69286151,
"JPN","GDPLTFORECAST","TOT","MLN_USD","A","1992",4270848.14003514,
"JPN","GDPLTFORECAST","TOT","MLN_USD","A","1993",4278153.97058266,
"JPN","GDPLTFORECAST","TOT","MLN_USD","A","1994",4315100.10185756,
"JPN","GDPLTFORECAST","TOT","MLN_USD","A","1995",4428629.40260382,
"JPN","GDPLTFORECAST","TOT","MLN_USD","A","1996",4567417.93149219,
"JPN","GDPLTFORECAST","TOT","MLN_USD","A","1997",4612234.74855233,
"JPN","GDPLTFORECAST","TOT","MLN_USD","A","1998",4553645.09043773,
"JPN","GDPLTFORECAST","TOT","MLN_USD","A","1999",4538438.14216151,
"JPN","GDPLTFORECAST","TOT","MLN_USD","A","2000",4663910.92751287,
"JPN","GDPLTFORECAST","TOT","MLN_USD","A","2001",4681917.47728607,
"JPN","GDPLTFORECAST","TOT","MLN_USD","A","2002",4683882.12686954,
"JPN","GDPLTFORECAST","TOT","MLN_USD","A","2003",4755786.5621416,
"JPN","GDPLTFORECAST","TOT","MLN_USD","A","2004",4859752.57106392,
"JPN","GDPLTFORECAST","TOT","MLN_USD","A","2005",4947418.65646214,
"JPN","GDPLTFORECAST","TOT","MLN_USD","A","2006",5015313.5830663,
"JPN","GDPLTFORECAST","TOT","MLN_USD","A","2007",5089739.30253083,
"JPN","GDPLTFORECAST","TOT","MLN_USD","A","2008",5027426.18408907,
"JPN","GDPLTFORECAST","TOT","MLN_USD","A","2009",4741203.89504143,
"JPN","GDPLTFORECAST","TOT","MLN_USD","A","2010",4935493.5330681,
"JPN","GDPLTFORECAST","TOT","MLN_USD","A","2011",4936668.65057597,
"JPN","GDPLTFORECAST","TOT","MLN_USD","A","2012",5004535.55217377,
"JPN","GDPLTFORECAST","TOT","MLN_USD","A","2013",5104881.50337858,
"JPN","GDPLTFORECAST","TOT","MLN_USD","A","2014",5120001.47749716,
"JPN","GDPLTFORECAST","TOT","MLN_USD","A","2015",5199906.56889396,
"JPN","GDPLTFORECAST","TOT","MLN_USD","A","2016",5239105.82174911,
"JPN","GDPLTFORECAST","TOT","MLN_USD","A","2017",5326877.24251605,
"JPN","GDPLTFORECAST","TOT","MLN_USD","A","2018",5361150.85890934,
"JPN","GDPLTFORECAST","TOT","MLN_USD","A","2019",5339588.9988471,
"JPN","GDPLTFORECAST","TOT","MLN_USD","A","2020",5113074.46902969,
"JPN","GDPLTFORECAST","TOT","MLN_USD","A","2021",5227091.79143836,
"JPN","GDPLTFORECAST","TOT","MLN_USD","A","2022",5275726.77401955,
"JPN","GDPLTFORECAST","TOT","MLN_USD","A","2023",5365830.5427996,
"JPN","GDPLTFORECAST","TOT","MLN_USD","A","2024",5421547.32945913,
"JPN","GDPLTFORECAST","TOT","MLN_USD","A","2025",5485672.97917935,
"JPN","GDPLTFORECAST","TOT","MLN_USD","A","2026",5521248,
"JPN","GDPLTFORECAST","TOT","MLN_USD","A","2027",5560836,
"JPN","GDPLTFORECAST","TOT","MLN_USD","A","2028",5609133,
"JPN","GDPLTFORECAST","TOT","MLN_USD","A","2029",5662024,
"JPN","GDPLTFORECAST","TOT","MLN_USD","A","2030",5716815,
"JPN","GDPLTFORECAST","TOT","MLN_USD","A","2031",5774389,
"JPN","GDPLTFORECAST","TOT","MLN_USD","A","2032",5834182,
"JPN","GDPLTFORECAST","TOT","MLN_USD","A","2033",5895169,
"JPN","GDPLTFORECAST","TOT","MLN_USD","A","2034",5956798,
"JPN","GDPLTFORECAST","TOT","MLN_USD","A","2035",6018628,
"JPN","GDPLTFORECAST","TOT","MLN_USD","A","2036",6080262,
"JPN","GDPLTFORECAST","TOT","MLN_USD","A","2037",6141399,
"JPN","GDPLTFORECAST","TOT","MLN_USD","A","2038",6202049,
"JPN","GDPLTFORECAST","TOT","MLN_USD","A","2039",6262715,
"JPN","GDPLTFORECAST","TOT","MLN_USD","A","2040",6324306,
"JPN","GDPLTFORECAST","TOT","MLN_USD","A","2041",6387807,
"JPN","GDPLTFORECAST","TOT","MLN_USD","A","2042",6453937,
"JPN","GDPLTFORECAST","TOT","MLN_USD","A","2043",6523111,
"JPN","GDPLTFORECAST","TOT","MLN_USD","A","2044",6595506,
"JPN","GDPLTFORECAST","TOT","MLN_USD","A","2045",6671122,
"JPN","GDPLTFORECAST","TOT","MLN_USD","A","2046",6749794,
"JPN","GDPLTFORECAST","TOT","MLN_USD","A","2047",6831214,
"JPN","GDPLTFORECAST","TOT","MLN_USD","A","2048",6914962,
"JPN","GDPLTFORECAST","TOT","MLN_USD","A","2049",7000681,
"JPN","GDPLTFORECAST","TOT","MLN_USD","A","2050",7088138,
"JPN","GDPLTFORECAST","TOT","MLN_USD","A","2051",7177171,
"JPN","GDPLTFORECAST","TOT","MLN_USD","A","2052",7267621,
"JPN","GDPLTFORECAST","TOT","MLN_USD","A","2053",7359282,
"JPN","GDPLTFORECAST","TOT","MLN_USD","A","2054",7451969,
"JPN","GDPLTFORECAST","TOT","MLN_USD","A","2055",7545466,
"JPN","GDPLTFORECAST","TOT","MLN_USD","A","2056",7639425,
"JPN","GDPLTFORECAST","TOT","MLN_USD","A","2057",7733382,
"JPN","GDPLTFORECAST","TOT","MLN_USD","A","2058",7826857,
"JPN","GDPLTFORECAST","TOT","MLN_USD","A","2059",7919363,
"JPN","GDPLTFORECAST","TOT","MLN_USD","A","2060",8010449,
"KOR","GDPLTFORECAST","TOT","MLN_USD","A","1990",529624.047219216,
"KOR","GDPLTFORECAST","TOT","MLN_USD","A","1991",586707.340909847,
"KOR","GDPLTFORECAST","TOT","MLN_USD","A","1992",623075.109395979,
"KOR","GDPLTFORECAST","TOT","MLN_USD","A","1993",665927.055466769,
"KOR","GDPLTFORECAST","TOT","MLN_USD","A","1994",727649.48486211,
"KOR","GDPLTFORECAST","TOT","MLN_USD","A","1995",797609.820417458,
"KOR","GDPLTFORECAST","TOT","MLN_USD","A","1996",860546.845045694,
"KOR","GDPLTFORECAST","TOT","MLN_USD","A","1997",913647.339274604,
"KOR","GDPLTFORECAST","TOT","MLN_USD","A","1998",866782.272593695,
"KOR","GDPLTFORECAST","TOT","MLN_USD","A","1999",966175.696757223,
"KOR","GDPLTFORECAST","TOT","MLN_USD","A","2000",1053719.26626788,
"KOR","GDPLTFORECAST","TOT","MLN_USD","A","2001",1104849.93542921,
"KOR","GDPLTFORECAST","TOT","MLN_USD","A","2002",1190201.05267117,
"KOR","GDPLTFORECAST","TOT","MLN_USD","A","2003",1227660.26587979,
"KOR","GDPLTFORECAST","TOT","MLN_USD","A","2004",1291466.6911284,
"KOR","GDPLTFORECAST","TOT","MLN_USD","A","2005",1347109.84688999,
"KOR","GDPLTFORECAST","TOT","MLN_USD","A","2006",1418026.23157825,
"KOR","GDPLTFORECAST","TOT","MLN_USD","A","2007",1500265.23279668,
"KOR","GDPLTFORECAST","TOT","MLN_USD","A","2008",1545468.11744644,
"KOR","GDPLTFORECAST","TOT","MLN_USD","A","2009",1557719.02759676,
"KOR","GDPLTFORECAST","TOT","MLN_USD","A","2010",1663719.08013655,
"KOR","GDPLTFORECAST","TOT","MLN_USD","A","2011",1725038.23825821,
"KOR","GDPLTFORECAST","TOT","MLN_USD","A","2012",1766482.81656419,
"KOR","GDPLTFORECAST","TOT","MLN_USD","A","2013",1822386.85082178,
"KOR","GDPLTFORECAST","TOT","MLN_USD","A","2014",1880747.94767774,
