ISO3,estimate,country,Region,IncomeGroup,pop,Asthma.Inci.1to18,Asthma.Prev.1to18,exac.0to17,exac.18to99,PTB,LBW,COPD_Deaths,COPD_YLLs,AllCause_Deaths,AllCause_YLLs,Absences,NCD.LRI_Deaths,NCD.LRI_YLDs,NCD.LRI_YLLs,LRI.child_YLLs,LRI.child_Deaths,AllCause_YLDs,COPD_YLDs,Diabetes_Deaths,Diabetes_YLDs,Diabetes_YLLs,IHD_Deaths,IHD_YLDs,IHD_YLLs,LRI_Deaths,LRI_YLDs,LRI_YLLs,Stroke_Deaths,Stroke_YLDs,Stroke_YLLs,LC_Deaths,LC_YLDs,LC_YLLs
AGO,central,Angola,Sub-Saharan Africa,Lower middle income,30138521.377268467,559.947660234682,2299.4129529443417,2529.7669399768724,1242.9087788046968,487.35496329498295,621.3857762970001,7.313016426594896,158.33996605764113,345.5089537123873,10765.478128728617,375208.0450411501,209.10008503597626,3174.4157473565015,5555.016307689623,1626.0633122676484,18.50530845168799,4181.551673672145,81.4247940928602,12.130383183309442,194.01560698113755,311.88625897308594,30.448792300034643,11.293265858974658,744.9600051629943,20.643704690877065,2.4936894632847237,533.5633705499447,31.702950971490644,73.49109490102656,777.8088045867784,5.207571717405336,1.203001633567619,145.92760336386291
AGO,high,Angola,Sub-Saharan Africa,Lower middle income,30138521.377268467,884.3153337568608,3389.1853571532224,2529.7669399768724,1242.9087788046968,487.35496329498295,621.3857762970001,10.435946143651485,229.39311812784385,420.725205320142,13392.188586141543,375208.0450411501,259.6233689437053,4160.626881908687,7079.310646456913,2221.437488327232,25.272498221137216,5413.30471819604,99.56985485358922,16.718418722822964,285.1542845623148,439.67778368554104,41.73054848459111,17.878778853053287,1052.6626667647215,28.284520851408573,3.813495954444462,754.6282512091461,42.4830665136685,96.33230737318554,1071.5091891891195,7.570549271697385,2.099226112196733,215.82725543488908
AGO,low,Angola,Sub-Saharan Africa,Lower middle income,30138521.377268467,319.8048729679347,1504.066307834738,2529.7669399768724,1242.9087788046968,487.35496329498295,621.3857762970001,4.967271532472538,104.84934511970745,290.25130470012357,8733.150844995544,375208.0450411501,169.20878556834776,2344.325521385389,4318.895837237127,1160.0500060702575,13.195505532497565,3124.285167541341,63.571711432120686,8.541313843796031,124.56147100152327,213.85020543710047,20.944264088848865,6.67470762795763,502.6632498181934,14.611952739986124,1.4848679680558055,364.6237144133979,22.907686094513032,51.83628517255963,545.9647246403792,3.4502692990728208,0.5832380896039684,94.55063199909493
ATG,central,Antigua and Barbuda,Latin America & Caribbean,High income,88489.34891948712,495.66090601822503,2471.0217094764694,1082.0186369222406,922.3741568520636,150.6317983789444,138.77248344569986,8.172380326103783,133.67877223515947,655.5680861996622,13558.990169538498,NA,614.5637383544955,7488.3885787179415,12254.741339601886,99.2323352399717,1.1318539527157845,8629.182926183094,51.413085304905195,60.65965924922648,963.483042486913,1210.877270944283,88.16664956370481,68.54454117851422,1573.0611709988254,31.970762979017152,5.939652097564226,507.4473915480533,72.3980266255131,107.19331070665363,1342.7028794003713,10.61252334623022,2.5318013645358795,243.9878655449423
ATG,high,Antigua and Barbuda,Latin America & Caribbean,High income,88489.34891948712,795.8360649932999,3803.68390180716,1082.0186369222406,922.3741568520636,150.6317983789444,138.77248344569986,10.312376197022187,172.5573020894017,731.833361150702,15451.51408222338,NA,691.2238121498012,9776.112909397189,14067.614249361905,143.30738722059868,1.6354777651554875,11276.537818026156,70.47445269123456,73.7943383791978,1389.5653186529685,1499.7648175944475,103.68802114688955,104.89322142179063,1887.2505826196445,40.24304169319984,8.926216142339777,664.7205178763988,89.0070444758456,141.21196556594725,1702.6520122793168,13.331291745347215,4.033935165462469,311.99512908706254
ATG,low,Antigua and Barbuda,Latin America & Caribbean,High income,88489.34891948712,273.0230129498917,1534.8797810472827,1082.0186369222406,922.3741568520636,150.6317983789444,138.77248344569986,6.235909233362261,100.3671086912057,585.0065000558541,11847.199654627866,NA,542.7362783875152,5496.25076220022,10599.56238082214,65.96373218867511,0.7531654133827556,6361.92500469235,34.74180974716859,48.67710938552261,616.778752278091,955.5461419468876,72.66572401550471,42.06827941989176,1275.3721160083487,24.556943527121774,3.7230943874970595,376.4375573151202,57.64584406599808,77.07490643665625,1032.6510184711378,8.248762037241528,1.4032056251694867,186.29111732944193
ARG,central,Argentina,Latin America & Caribbean,Upper middle income,45115284.355548956,410.6032415727998,2140.92124655495,1111.897068068244,1547.1288721117203,142.56893428100003,125.0491662159,36.18250425966036,567.0902197944883,733.1729158228849,13749.737356327838,417435.24230827385,685.6409812762879,7097.823322829974,12291.378344356885,87.65680919756281,0.9969884997003621,8238.012646681134,153.2086575677999,22.61024291471236,441.66057517936105,428.29960800547354,100.26578679744695,31.347943511568527,1675.8789656314516,78.43751934691961,5.337134119954577,1174.5967160751063,57.2758950300697,125.93366145922067,1011.6700945779204,30.68232889000699,6.983096685124848,694.3727808307351
ARG,high,Argentina,Latin America & Caribbean,Upper middle income,45115284.355548956,679.6965869136931,3297.0634580083492,1111.897068068244,1547.1288721117203,142.56893428100003,125.0491662159,42.49154197085546,667.6006294059891,745.375413583837,14007.044724806694,417435.24230827385,719.5214112171782,9203.015452546253,12895.327344719699,114.4772214974093,1.3001437802321913,10688.706843486561,199.78895952585395,26.291596647495684,641.8163831364787,503.3699184373807,110.54154374083704,48.720318055412825,1849.748606657696,92.12667159798671,8.008287028508688,1421.8341902382017,66.9742615846068,165.23375519084655,1208.7751279982726,35.55748288144547,10.880708324177682,812.9085358778218
ARG,low,Argentina,Latin America & Caribbean,Upper middle income,45115284.355548956,215.93814483316737,1320.4733034313,1111.897068068244,1547.1288721117203,142.56893428100003,125.0491662159,30.1543219341704,474.95918736729806,721.7384867552656,13509.087519819388,417435.24230827385,653.2132900363948,5245.179028163011,11717.222072805196,64.87949969716539,0.7392813190851952,6085.784805938235,107.78183087495914,19.103743029271158,284.59365768912363,360.17242065103426,87.70087189596367,18.661159006512264,1482.7899049646226,64.04812943271213,3.311696167387916,944.5612395996937,47.05742593586527,88.28632645051107,817.1363393036994,26.188996534995624,4.00777395961,587.7155640539927
ARM,central,Armenia,Europe & Central Asia,Upper middle income,3019674.304227058,165.8268990417711,652.9405518254902,181.04281618541495,592.2385561570575,145.49587463378904,125.59066190909988,39.5963179116415,588.5931850656742,898.5216022419681,17120.82318984735,410388.45900839014,864.1659343079937,7536.303755625984,16021.312304802213,282.8846373770409,3.222079846712212,8955.792791415579,163.2494276637233,39.108515787869585,640.7055102000801,813.653078871142,306.13155410289954,111.8376067736984,5111.764009739797,14.322255240246376,4.973514974101611,249.64474307719698,88.17613685447466,220.94073280132238,1465.4147085243833,44.01603418653632,10.102354563939503,1057.231998730327
ARM,high,Armenia,Europe & Central Asia,Upper middle income,3019674.304227058,280.57798031542006,1039.7722845970147,181.04281618541495,592.2385561570575,145.49587463378904,125.59066190909988,49.54449525380841,741.4141046757159,1029.8218873969474,19933.81097970771,410388.45900839014,990.7124824621775,9804.5081855904209,18669.588038323996,378.09826772023916,4.308270408387345,11627.260132993875,208.17888016178557,47.95283012244113,922.3674978702617,1006.936760571762,356.37799940159937,167.48501015385725,6015.294005497859,18.20136527710861,7.494818267492603,330.10988570635783,107.5238863382138,290.8209139715231,1827.4542469181608,54.564789600153155,15.279572412993952,1323.3480332516913
ARM,low,Armenia,Europe & Central Asia,Upper middle income,3019674.304227058,85.1073452758612,386.82040167081374,181.04281618541495,592.2385561570575,145.49587463378904,125.59066190909988,28.518672353125453,439.0972419534116,779.3383157060005,14608.900533906468,410388.45900839014,747.7033881187845,5536.03668855974,13624.038896543536,209.56552308977996,2.3873462666327168,6629.674321680712,120.41053183196823,30.9339929343502,408.2783142409967,638.0879424457873,254.84423876281568,70.13314226932816,4254.174285532302,10.886215427607992,3.0672383234848235,182.90187961239087,69.98478226176226,154.94560054053673,1136.6144257479773,34.83801181878195,6.099578755630665,828.7705012968346
AUS,central,Australia,East Asia & Pacific,High income,24568113.491207294,303.2804536275732,2656.696560651546,365.38517510563946,830.0068829988923,108.35999999999999,82.14519852000001,37.809663430896435,527.3995121589074,681.362077402376,10674.062959436731,475930.05373775127,643.8823810174841,9341.91608510061,9814.17211038495,9.851728721420839,0.11207819357204843,11113.390066980992,324.22737244569714,16.771036991001488,447.1452335184458,241.14623061237276,108.33277689449548,84.11824508280692,1427.3273270179448,17.200633817004544,2.5135293903726166,185.97666763152594,51.88208708238964,149.10655447422732,607.4782742670417,40.8194200964895,13.372732753935201,784.6501266881156
AUS,high,Australia,East Asia & Pacific,High income,24568113.491207294,480.63615618948165,3814.2046927971005,365.38517510563946,830.0068829988923,108.35999999999999,82.14519852000001,44.896975659990424,623.0745566445798,693.832664331695,10895.312670150957,475930.05373775127,661.5045528559131,12016.33416758213,10092.898119879539,12.581251106399023,0.1429543585490102,14353.048056712461,397.60473981956466,19.39441191365806,653.1438040429512,282.7171329781916,119.78789924283176,129.07750257649755,1572.4209887567574,20.46815267204825,3.8849666824606355,227.1235320901772,60.121410932249255,195.70549929149345,720.9865084373147,45.99355259394276,20.097543469789247,885.5252087041462
AUS,low,Australia,East Asia & Pacific,High income,24568113.491207294,171.00010084521253,1784.4844666826007,365.38517510563946,830.0068829988923,108.35999999999999,82.14519852000001,30.40382415353867,431.13877374937476,669.6959934373851,10467.404277296184,475930.05373775127,626.980812585375,6949.6990952497335,9546.461785404397,7.398747972845566,0.08423734302906824,8288.707261839729,248.86126743909716,13.894449109967606,283.5625270419927,201.0929515555903,90.40159876120994,51.016690655008205,1229.151283382223,13.26241305660809,1.5045269759909892,143.03406658611758,41.48232205943566,104.98162171335005,481.28289289382013,35.40865733315041,8.07656735155185,684.5696320029838
AUT,central,Austria,Europe & Central Asia,High income,8916185.490999587,154.20971910666628,922.9406073460136,325.63249193624637,1135.2512136740236,76.95773389999998,63.258527689999994,34.88863458325976,508.8803430562969,914.6668744650399,13670.957579610133,479395.78612194856,866.9689741236456,10344.303846770497,12621.164804241125,4.183513266748629,0.04761655980907296,11762.204390530755,272.67921215126825,25.6038286786665,569.2192129739851,354.29491937363355,202.7938395031277,110.33641854443401,2503.1730336258915,13.422938034062451,3.293901590420782,156.40293858661488,60.21346710243535,218.0938019849389,729.551554728061,47.22033898103536,14.519487341877312,997.3391517239166
AUT,high,Austria,Europe & Central Asia,High income,8916185.490999587,256.1292986157379,1388.567750932981,325.63249193624637,1135.2512136740236,76.95773389999998,63.258527689999994,40.44959334501526,591.1371981279161,929.526561067033,13924.135763847384,479395.78612194856,885.0653224874299,13402.444368891447,12916.951837409795,5.573269251223489,0.06338429386113355,15262.757668343926,351.9774286614199,29.35395813331347,836.569846262232,410.8335175904589,226.73317641916847,163.29464376344524,2770.169814133642,15.85193818938368,5.04275575515568,189.89609190164384,69.891199723015,284.71073842633723,868.3403491121514,53.025425901861546,21.65883308878719,1123.557996616827
AUT,low,Austria,Europe & Central Asia,High income,8916185.490999587,80.74490944383692,576.4118035262911,325.63249193624637,1135.2512136740236,76.95773389999998,63.258527689999994,28.83129883172286,422.1040510027389,900.6842496168587,13433.437715687327,479395.78612194856,849.5842028146413,7635.572577005148,12340.439710151797,3.068770830595475,0.034992371408664374,8714.382388542263,198.0579176672968,21.454245805890793,360.7810891391337,296.70577062006515,172.98340995287666,70.44539333782798,2191.4761773289715,10.768092700066054,1.9876396345594447,123.91343191978615,48.917327045797855,154.65308600237438,588.47250410927,41.42323208329097,8.782862555963092,876.3086351941611
AZE,central,Azerbaijan,Europe & Central Asia,Upper middle income,10278673.957138859,180.0605619299146,717.4711600079345,218.14643983747374,545.7058832092133,145.631103515625,101.95652599999985,14.523256686176639,294.25694695569035,664.4592883804904,15478.815411331962,474898.1649994804,636.9539729371172,6007.210626362494,14424.425272609165,1128.1443579946185,12.799502067270856,7213.78553260601,111.10345703938441,18.928543864397128,470.9703765401526,477.9195894530633,263.6292655518625,63.049915934859385,5347.354443129394,9.187527229652074,3.5728127937459826,220.399176848176,103.99487888280109,215.56286185876579,2090.174990344222,22.131178226402337,5.392893492721244,636.6667410267797
AZE,high,Azerbaijan,Europe & Central Asia,Upper middle income,10278673.957138859,301.65518350204854,1147.5627747430378,218.14643983747374,545.7058832092133,145.631103515625,101.95652599999985,22.503000340565197,448.8253281522879,754.2925770057577,17838.142931131202,474898.1649994804,726.2211385208078,7854.479586495686,16706.64160732129,1537.540457437865,17.445623247320253,9407.749501665496,143.52040812445577,25.53128663188996,696.1977750019746,644.6740130484388,308.20512316527476,96.68567377360806,6397.258943671233,13.5940570866373,5.469151128320226,316.55420911416087,129.68732295085894,285.2969665545378,2657.082328796923,31.241289849641213,9.077302770519891,907.0351624513656
AZE,low,Azerbaijan,Europe & Central Asia,Upper middle income,10278673.957138859,92.43463110457708,428.6845991005408,218.14643983747374,545.7058832092133,145.631103515625,101.95652599999985,9.95868913351507,201.71883358405242,592.1879934077853,13611.261582047215,474898.1649994804,566.0072123828348,4400.714083986522,12625.8755693554,783.3494793241698,8.873668757737777,5310.293510554901,80.9676127120556,13.66058279574764,300.18291565047724,341.75325983128675,221.72015293399832,38.66818444500133,4385.627152973366,6.392365628338982,2.151845288823098,152.3973490125694,80.46322818117281,150.427266109423,1586.350023717933,14.890188139437502,2.6908139242611004,424.95480525363286
BHS,central,"Bahamas, The",Latin America & Caribbean,High income,376940.279170325,538.1422162445588,2746.4360084837376,975.3376577563248,1095.084544715052,137.27571995544434,183.48341054399995,8.628294077022755,161.88382729471422,664.1960334954138,17014.26880736673,532066.9281053303,570.2552576004719,6923.132545558927,13306.66585649601,98.59290602040959,1.1201228986796605,8071.161567571024,53.92966825409867,36.101616246662076,812.5490970607731,812.7717384415434,86.18323153686522,60.71470880689156,1877.4460480216076,22.867801533762098,4.54645036408069,446.56660880191293,57.28141835651216,100.23656757764338,1227.1229144736897,14.809372479297178,3.590828554920469,384.47708106788923
BHS,high,"Bahamas, The",Latin America & Caribbean,High income,376940.279170325,865.2503524596427,4192.920871873427,975.3376577563248,1095.084544715052,137.27571995544434,183.48341054399995,11.294017037464132,216.07709315749494,793.3665705088182,20612.07844994936,532066.9281053303,689.5700801483854,9028.129315492686,16477.89942235548,133.752248311511,1.5177473176156089,10530.774919513724,72.91345554774107,46.322010640446685,1167.958983384043,1063.6475735977251,106.45727432216651,93.8059158972103,2381.1174168049192,30.206360231904576,6.815614598911113,620.6399551745285,73.43536273572937,131.71819025114812,1630.166524489281,19.483233128455588,5.790274108721432,514.6615763104083
BHS,low,"Bahamas, The",Latin America & Caribbean,High income,376940.279170325,298.2580604322587,1722.2669122770249,975.3376577563248,1095.084544715052,137.27571995544434,183.48341054399995,6.45239718523199,118.50490145224735,562.978075105617,14239.750233434292,532066.9281053303,475.95172810165974,5090.514268750543,10836.559722220522,70.34956087552892,0.7997122504320879,5955.6173855271045,36.56097524168095,27.586481908994287,522.228620916441,610.3678718443676,68.79397867368324,36.827183141341614,1467.151960626051,16.856983313870085,2.7656839146314645,309.6381672669719,43.529706740034,71.42031670867446,900.8860965498013,11.027309051569794,1.9349913743871776,280.98980122392373
BHR,central,Bahrain,Middle East & North Africa,High income,1442691.3206702536,224.16164935746926,1023.0273669100327,950.3554920972427,1696.887022833585,144.76273697853088,166.58666646999998,7.650942168113916,145.17143009309342,276.2020629060303,7257.742615036672,554357.5238479695,253.74688590944055,8049.621911476691,6356.551192365287,13.63568314026975,0.15562134880781014,9002.531935759645,119.62329255765258,48.37819025344705,1030.716186972435,1123.4712731707605,59.47396227189254,71.77541860277557,1508.2843365026085,5.399680806356333,3.4028721737668275,115.56083304331425,16.697275804698393,132.4291808211246,390.6502274914392,9.795925557511504,2.2509197731883344,242.05034665965556
BHR,high,Bahrain,Middle East & North Africa,High income,1442691.3206702536,367.4808459882291,1596.9981138815297,950.3554920972427,1696.887022833585,144.76273697853088,166.58666646999998,10.32060864474497,203.89903118265977,330.6559765548846,8792.186419929369,554357.5238479695,304.8901676691001,10567.175943982336,7738.435120772445,18.7795532806578,0.21402748913979774,11748.830620414123,151.99356088419938,62.3581669695608,1492.2902851656424,1472.2986821117856,74.93759084066585,108.45611850287487,1922.9790068216664,7.290459688823352,5.396157631094338,160.27040431878729,22.817159669829625,176.9080302612396,541.8200507572085,13.794695615178389,3.7261705534234797,346.13585023823134
BHR,low,Bahrain,Middle East & North Africa,High income,1442691.3206702536,119.63436222104161,630.6364387558049,950.3554920972427,1696.887022833585,144.76273697853088,166.58666646999998,5.610865188585195,103.03447111198514,228.7669928293998,5935.820378928696,554357.5238479695,209.27407223772545,5913.262679793453,5171.1152459713085,9.660623870225166,0.11029429382034572,6647.662993197594,89.54622267023186,36.16876137446323,655.4800635277415,829.1154517320952,46.37505172836802,43.91015610201319,1155.541355754203,3.7877008822264373,1.9344233687346855,79.81904549965866,12.563142340422932,91.82113146389773,286.151830672133,6.7562027809201615,1.225872898692283,164.64194145028196
BGD,central,Bangladesh,South Asia,Lower middle income,159259849.52890804,73.09698949680904,305.8118047862885,977.6145742982073,1238.6663907037823,348.2146101074219,505.69303952000007,34.85179432135945,630.1168215801155,450.7229717069729,9984.072798340821,390247.8494945627,391.85856328724503,5798.419815512616,8450.240283807781,682.0893947434618,7.733319554817265,7025.073810035113,249.88988188366432,19.13134472882437,314.3078304077225,350.9472240370695,81.67815310122214,46.24874268805474,1846.630591083495,14.157618449045703,5.047077155249175,264.0936214534056,98.4647423956554,118.78580268390604,1973.0227281087264,6.222721280212537,1.417347060919839,150.40955646905275
BGD,high,Bangladesh,South Asia,Lower middle income,159259849.52890804,122.40560774724484,471.5422380180109,977.6145742982073,1238.6663907037823,348.2146101074219,505.69303952000007,60.71789254433735,1079.7213644071855,535.9124929446621,12075.247901623095,390247.8494945627,470.97066438912816,7485.577613869239,10315.06134657811,930.2321821828903,10.54164182550755,9066.770843866074,301.20946262874116,25.345899809084848,455.46854994814106,480.8792207954965,104.86668195047852,71.1755159934378,2412.6453953012697,19.093554039821264,7.672042228809514,365.75362057873764,124.73332340274752,157.89617738435464,2550.86493890335,10.703296672748099,2.8616573828504723,263.6123133512038
