location_id,location_level,iso3,estimate,location_name,country,region,income_group,pop,Asthma.Inci.1to18,Asthma.Prev.1to18,exac.0to17,exac.18to99,PTB,LBW,COPD_Deaths,COPD_YLLs,AllCause_Deaths,AllCause_YLLs,Absences,TotCV_Deaths,TotResp_Deaths,TotCV_YLLs,TotResp_YLLs,NCD.LRI_Deaths,NCD.LRI_YLDs,NCD.LRI_YLLs,LRI.child_Deaths,LRI.child_YLLs,AllCause_YLDs,COPD_YLDs,Diabetes_Deaths,Diabetes_YLDs,Diabetes_YLLs,IHD_Deaths,IHD_YLDs,IHD_YLLs,LRI_Deaths,LRI_YLDs,LRI_YLLs,Stroke_Deaths,Stroke_YLDs,Stroke_YLLs,LC_Deaths,LC_YLDs,LC_YLLs,OthCV_Deaths,OthResp_Deaths,TotCV_YLDs,TotResp_YLDs,OthCV_YLDs,OthResp_YLDs,OthCV_YLLs,OthResp_YLLs,birth.rate,labor.partic
298,3,ASM,high,American Samoa,American Samoa,East Asia & Pacific,High income,55504.94583680459,617.8359436770857,2672.266359031262,1160.836626873634,1201.4421254651763,NA,NA,38.71689796065804,779.1283091522603,744.1538078403262,18936.078755571718,NA,263.7938724884345,52.101864841497736,6355.209295504806,1112.7204381553415,680.3491244640667,8470.077003182825,16401.40362839285,2.6559908648851818,232.8923117896571,10410.254750607264,118.13910886557125,97.49807012498705,2129.6252157609756,2371.971813963511,140.9251138298667,124.43057384798207,3444.9109066058013,24.17964682490764,6.312962955072369,567.4512680247369,91.81903700294545,379.04345533962686,2106.5727841599146,29.00833701549656,7.661680233879166,723.623272602199,31.049721655622363,13.384966880839698,626.741836479543,207.46915902295186,123.2678072919341,89.33005015738061,803.7256047390902,333.59212900308125,16.6,NA
298,3,ASM,low,American Samoa,American Samoa,East Asia & Pacific,High income,55504.94583680459,209.52501930879353,1071.3974908707326,1160.836626873634,1201.4421254651763,NA,NA,22.79749254950204,430.4544236421493,562.3445636670857,13393.34384682294,NA,183.30900736414156,31.17566284760333,4175.290222596462,627.703090183845,515.4299449270017,4749.811762245489,11765.126182779011,1.1986128727659449,105.44818390354304,5868.842649287304,74.6451330813268,60.348192481534234,946.2281159524147,1413.8505224295193,92.71085219918807,51.5518162521061,2142.290570976269,13.744279437253418,2.433692159012377,297.238215593756,57.01320509950016,206.2399522020003,1227.0151476158464,17.608743535066637,2.816051856799805,419.72726270307817,33.58495006545334,8.378170298101292,351.48446268330423,116.23807157970526,93.69269422919785,41.59293849837846,805.9845040043465,197.24866654169568,16.6,NA
74,3,AND,central,Andorra,Andorra,Europe & Central Asia,High income,83064.21143528551,151.50421064299627,1005.2121922889252,223.8151001347202,754.958209033944,NA,65.55055404100001,40.410814703588095,542.5332292150111,740.6840083183735,12590.617163096977,NA,202.74192002123402,47.40042100445443,2718.7661674546853,664.148103668043,685.1132488164603,10023.237147677197,11229.083907117078,0.0377853001671964,3.2943853093475095,12057.316623857116,315.11545354638287,10.210583886846363,488.3104298468583,150.46349604326414,91.18002530619253,66.16774160727056,1282.3757405332144,24.46627712174,3.0176251823861704,274.8198961211254,43.864339055281405,155.68350877561497,568.1843726775223,57.81267102626789,16.576264098975688,1289.1468838055619,67.6975556597601,6.989606300866335,411.0827146542749,517.5573397020323,189.2314642713894,202.44188615564946,868.2060542439485,121.6148744530318,7,NA
74,3,AND,high,Andorra,Andorra,Europe & Central Asia,High income,83064.21143528551,258.60417367781844,1499.2243328143359,223.8151001347202,754.958209033944,NA,65.55055404100001,53.16104181710813,739.217700783118,900.2815904419068,15774.461081188982,NA,256.2177441200294,61.35806965936636,3561.924248568329,890.3870524889678,837.6010194157951,13023.882833116557,14186.481811727714,0.05304801755877103,4.6221130215248305,15688.953638069544,390.7562263303273,13.57446577966931,717.642617745698,207.43097703741384,117.49756892300432,99.210416401139355,1717.6263266885042,31.59542832189367,4.7348557030908545,369.8013890092433,57.72069988739926,205.59406899148883,777.1798349048636,76.5414400057558,25.99335485777808,1730.3597605535326,80.99947530962584,8.19702784225823,544.1120139888699,668.0519199034698,239.3075285962417,277.29569357314244,1067.1180869749614,151.16935170584986,7,NA
74,3,AND,low,Andorra,Andorra,Europe & Central Asia,High income,83064.21143528551,77.3102143462656,633.8463807286389,223.8151001347202,754.958209033944,NA,65.55055404100001,29.038098600430303,374.3814071940814,597.9859805253451,9841.38475805454,NA,150.9288266486973,34.83096956998695,1979.4493919396166,471.83637163437487,549.0237306268081,7379.072872050561,8681.837062791594,0.02518135647062317,2.191707970869344,8896.017688787408,238.2187801521923,7.278227580916836,312.1611922691467,103.34973886700111,66.51502754371978,41.227097035132864,904.52559253703,17.691337398495033,1.7526684017253986,194.15088673138558,31.50136420533379,108.92369491632422,394.5709487486084,42.032701362890705,9.396265465346337,918.5739575715529,52.91243489964374,5.792870969556645,290.9867429155589,382.3343195764268,140.83595096410184,144.11553942423453,680.3528506539783,97.45496444029345,7,NA
168,3,AGO,central,Angola,Angola,Sub-Saharan Africa,Lower middle income,30138521.377268467,559.947660234682,2299.4129529443417,2529.7669399768724,1242.9087788046968,475.34130268096925,617.3857220299999,7.34004911607945,160.00528830892318,364.36564568404265,11927.09867713368,379688.2674581875,82.99331765712695,12.163779285342008,2067.1321434168317,297.9041688763375,209.1000850359762,3174.4157473565015,5555.016307689624,18.50530845168799,1626.0633122676484,4946.008842339143,88.1162054950281,12.173737699337984,201.2061003248715,314.5571290383938,30.617873443474696,11.408603183683073,755.377425613631,21.260895511130666,2.8603633955121412,571.5868657671065,31.945307747860316,77.31740303547497,792.7400056353333,5.226157342871619,1.2096398070034682,147.07262236434465,20.43013646579194,4.823730169262558,154.35885896004055,128.77671866918155,65.63285274088251,40.66051317415345,519.0147121678674,137.89888056741432,39.725,77.68
168,3,AGO,high,Angola,Angola,Sub-Saharan Africa,Lower middle income,30138521.377268467,884.3153337568608,3389.1853571532215,2529.7669399768724,1242.9087788046968,475.34130268096925,617.3857220299999,10.480178267946531,232.11786674155258,444.68486272300527,14868.128397980949,379688.2674581875,105.86885121117916,17.366936509185816,2724.7907435290526,425.9759364243771,259.6233689437053,4160.626881908687,7079.3106464569155,25.272498221137216,2221.437488327232,6406.975471462786,108.13800142580483,16.789642376784354,296.23629239981744,444.0659399335962,42.0024208055219,18.060431198915293,1069.413537180615,29.15388464208878,4.402801299956802,808.188299342178,42.851613942378975,101.83223126557127,1094.2154922967295,7.602232004767082,2.111295900216106,217.77909579004464,21.014816463278294,6.886758241239285,208.38421109928535,158.32649068242424,88.49154863479879,50.188489256619405,561.1617140517083,193.85806968282452,39.725,77.68
168,3,AGO,low,Angola,Angola,Sub-Saharan Africa,Lower middle income,30138521.377268467,319.80487296793467,1504.066307834738,2529.7669399768724,1242.9087788046968,475.34130268096925,617.3857220299999,4.981099762035942,105.70125649159618,304.0829384610578,9585.219696634573,379688.2674581875,64.09693186434389,8.356729936846703,1544.0402626920165,200.96648727785703,169.20878556834776,2344.3255213853895,4318.895837237127,13.195505532497565,1160.0500060702575,3685.670126475657,68.3679722911112,8.564518671654142,128.91780961110436,215.2795865923234,21.040289362191277,6.740137016006669,508.5796430256121,14.989045371395328,1.6830792314603475,387.855757696038,23.04958882997212,54.258037661465835,554.7060165299854,3.460401722978796,0.5864876696831716,95.17486632891685,20.00705367218049,3.3756301748107607,108.8581134873105,100.05294881965764,47.859938809838,31.684976528546443,480.75460313641906,95.26523078626084,39.725,77.68
105,3,ATG,central,Antigua and Barbuda,Antigua and Barbuda,Latin America & Caribbean,High income,88489.34891948712,495.66090601822503,2471.0217094764694,1082.0186369222406,922.3741568520636,112.87311309337615,176.36098433955,8.178394185743462,134.0497466142496,663.6393281717786,14056.841085799262,NA,225.6333486428112,11.75520162404112,4163.960628882849,220.22522492628968,614.5637383544956,7488.388578717941,12254.741339601882,1.1318539527157845,99.2323352399717,9351.438911201889,53.65504427183887,60.7340103511636,976.393352715007,1215.4614901850605,88.28144191452417,68.79021301493529,1580.1424506708313,32.165060739358935,6.146654124081268,519.430770515608,72.55984271886304,110.11665578447867,1352.682501962667,10.62635714278803,2.537259062915731,244.8410374478041,64.792064009424,3.5768074382976582,307.5855579630305,137.1252893830393,128.67868916361655,83.47024511120043,1231.1356762493506,86.17547831204007,11.485,NA
105,3,ATG,high,Antigua and Barbuda,Antigua and Barbuda,Latin America & Caribbean,High income,88489.34891948712,795.8360649932997,3803.68390180716,1082.0186369222406,922.3741568520636,112.87311309337615,176.36098433955,10.32138139852243,173.11291400953223,740.9240884819175,16012.233318478753,NA,258.7557755991033,14.820859424222652,4875.967109997472,282.40578794928797,691.2238121498011,9776.112909397187,14067.614249361912,1.6354777651554875,143.30738722059868,12225.461562206747,73.92554113311779,73.90313436474014,1408.8094318919398,1506.4734052699084,103.84353841291119,105.34315993390453,1896.8448780054812,40.51637618960511,9.257928288551115,681.5778423316318,89.23930268499417,145.3208348095975,1716.9769622439278,13.350123458497619,4.042090334533595,313.1564987725371,65.67293450119791,4.499478025700222,411.50754455704634,190.2644865480567,160.8435498135443,116.33894541493892,1262.1452697480631,109.29287393975574,11.485,NA
105,3,ATG,low,Antigua and Barbuda,Antigua and Barbuda,Latin America & Caribbean,High income,88489.34891948712,273.0230129498917,1534.8797810472827,1082.0186369222406,922.3741568520636,112.87311309337615,176.36098433955,6.239722527777242,100.6023157250213,592.2833049281878,12296.050724386285,NA,192.2820842757404,9.033336300235344,3491.503020466053,167.57586257460042,542.7362783875152,5496.25076220022,10599.56238082214,0.7531654133827556,65.96373218867511,6891.076108244419,36.05062802928989,48.724222250974876,624.6436889823594,958.4501438249762,72.74669313646986,42.18050162465936,1280.3666729840081,24.694822778532227,3.839175869138585,384.9414439324694,57.74915657230508,79.06824657374929,1039.0216708763426,8.258521807016448,1.4065976961156863,186.8929880413118,61.786234566965476,2.7936137724581025,216.46184848025234,94.89226380182025,95.2131002818437,58.84163577253036,1172.1146766057022,66.97354684957912,11.485,NA
97,3,ARG,central,Argentina,Argentina,Latin America & Caribbean,Upper middle income,45115284.35554896,410.60324157279973,2140.9212465549494,1111.8970680682437,1547.12887211172,123.82330976300001,108.775696162186,36.24063381083818,570.6737533644775,740.7449657903625,14216.607333700642,412518.2075013968,224.54577858763022,42.589792162728976,3738.6695380293163,690.4493808989977,685.6409812762876,7097.823322829973,12291.378344356885,0.996988499700362,87.6568091975628,8997.24085189615,156.45159544485318,22.62916890678978,445.46860465520325,429.4658623704105,100.41133792655803,31.445116345432332,1684.8534331784504,78.75749633410082,5.590865672918015,1194.321999414334,57.46188787819706,129.0207138889057,1023.1353900647933,30.717136847815983,6.996840995885719,696.5185971185086,66.67255278287513,6.349158351890793,304.56496500077617,348.8096604469863,144.09913476643814,192.35806500213312,1030.6807147860727,119.77562753452014,14.783,68.081
97,3,ARG,high,Argentina,Argentina,Latin America & Caribbean,Upper middle income,45115284.35554896,679.6965869136931,3297.063458008349,1111.8970680682437,1547.12887211172,123.82330976300001,108.775696162186,42.56752777335244,672.2847249783508,753.074731937367,14481.76011588975,412518.2075013968,243.52773864240694,49.69859570526433,4075.2189088511755,807.0940685711728,719.521411217178,9203.015452546253,12895.327344719693,1.3001437802321911,114.47722149740929,11681.93191703421,204.3129264746655,26.317247723644265,648.0912416516122,504.9506923404908,110.72040906636113,48.8746490687788,1860.7772485738235,92.54911356820494,8.399029055939454,1447.876505449982,67.22125007428217,169.5768035363436,1224.0008637450273,35.60223210054684,10.901458559821078,815.667303427654,65.58607950176363,7.131067931911893,400.768544664593,471.13292350661715,182.31709205947058,266.81999703195163,990.4407965323248,134.80934359282196,14.783,68.081
97,3,ARG,low,Argentina,Argentina,Latin America & Caribbean,Upper middle income,45115284.35554896,215.9381448331673,1320.4733034313,1111.8970680682437,1547.12887211172,123.82330976300001,108.775696162186,30.197241902860902,477.6046879093023,729.1911458622327,13968.59772217643,412518.2075013968,198.5205699647716,35.545108844773274,3348.6325663148987,579.8831259461552,653.2132900363947,5245.17902816301,11717.222072805196,0.7392813190851951,64.87949969716537,6640.808249692838,109.96199754934587,19.116337275823955,286.70371287209423,360.9485525457818,87.81623313618546,18.717104066384064,1489.9029140973103,64.28872872811543,3.4549153005436937,959.3933871778778,47.18484325247689,90.24893934586474,824.9905918318606,26.21540693184953,4.0159809852033375,589.3436979725494,63.519493576109255,5.347866941912372,216.4603969400216,246.59216822300465,107.4943535277728,136.63017067365877,1033.739060385728,102.27843803685295,14.783,68.081
33,3,ARM,central,Armenia,Armenia,Europe & Central Asia,Upper middle income,3019674.304227058,165.8268990417711,652.9405518254904,181.04281618541495,592.2385561570575,134.10544189453125,106.664531272464,39.61447642234357,589.7115009918368,903.5187169471791,17428.58978596863,463202.93344316806,446.9358245904224,43.77123529352469,7462.880304485324,662.3932779050472,864.1659343079937,7536.303755625984,16021.312304802213,3.222079846712212,282.8846373770409,9644.170171913056,166.70495079408468,39.12831554026045,647.2430318676842,814.8724101257559,306.36301803677776,112.09225208385443,5126.020143835246,14.429502178823245,5.220807222897146,256.2497304392615,88.25014306987904,226.15903914099258,1469.9727240649438,44.103967408491776,10.136474620785933,1062.6475215479827,52.32266348376561,4.156758871181118,505.00720564691113,231.65221756353424,166.7559144220641,64.94726676944956,866.8874365851343,72.68177691321034,12.892,72.818
33,3,ARM,high,Armenia,Armenia,Europe & Central Asia,Upper middle income,3019674.304227058,280.57798031542006,1039.7722845970147,181.04281618541495,592.2385561570575,134.10544189453125,106.664531272464,49.574636635335544,743.2704227652948,1035.5382563977112,20285.87361024925,463202.93344316806,518.8602401703712,54.10649677127517,8759.513821469049,828.3031494801465,990.7124824621775,9804.5081855904209,18669.588038323996,4.308270408387345,378.09826772023916,12536.779306031947,213.02484418924192,47.98309523008371,932.8357814930592,1008.8004873460873,356.67128555902343,167.91929532937777,6033.357790451621,18.351531596111712,7.9076223424114795,339.35814273538193,107.63925840685299,298.239440675899,1834.5599858978603,54.684142150129034,15.3315310521824,1330.6985558082702,54.54969620449475,4.531860135939624,664.8480585017309,300.1244874222216,198.6893224964541,87.09964323297967,891.596045119567,85.03272671485172,12.892,72.818
33,3,ARM,low,Armenia,Armenia,Europe & Central Asia,Upper middle income,3019674.304227058,85.1073452758612,386.82040167081374,181.04281618541495,592.2385561570575,134.10544189453125,106.664531272464,28.531180949481676,439.86759539938424,783.692755209653,14877.087086297302,463202.93344316806,375.8245371130951,31.27954867386431,6240.252853087299,492.8511997757396,747.7033881187845,5536.03668855974,13624.038896543536,2.3873462666327168,209.56552308977996,7128.418563979217,122.72066036353934,30.945060263455094,412.0249101694256,638.7695622082281,255.01845834117236,70.26133969106826,4264.904644953446,10.95835579157011,3.2042267250511656,187.34478368382167,70.02900677273864,158.23417208187064,1139.3382152067254,34.90144060136175,6.120747983029547,832.6768952364274,50.7770719991841,2.748367724382632,358.5779727815865,169.2875555289314,130.08246100864758,46.566895165392054,836.0099929271273,52.983604376355345,12.892,72.818
71,3,AUS,central,Australia,Australia,East Asia & Pacific,High income,24568113.491207294,303.2804536275732,2656.696560651546,365.38517510563946,830.0068829988923,104.06,79.05081415769999,37.81494275502327,527.7246987613316,685.1219581121613,10905.70570171901,482104.23847528745,209.88082117251398,45.49602962942123,2688.792839110777,651.5397909109868,643.8823810174841,9341.91608510061,9814.17211038495,0.11207819357204843,9.851728721420839,11975.724605421097,326.8478505698872,16.77587349374484,448.91536419298245,241.44414637037727,108.38474183481684,84.21628008060799,1430.5291336296034,17.224859623665417,2.59602627730991,187.46894441136078,51.91497494766605,151.83253634201574,609.5041974437455,40.83381114619958,13.382713762299746,785.5365644040154,49.58110439003107,7.681086874397963,491.53307189031295,538.8686825171741,255.48425546768922,212.02083194728687,648.7595080374281,123.81509214965513,12.1,78.434
71,3,AUS,high,Australia,Australia,East Asia & Pacific,High income,24568113.491207294,480.6361561894816,3814.2046927971005,365.38517510563946,830.0068829988923,104.06,79.05081415769999,44.90458169693038,623.5431024717207,697.6637892894033,11131.34428209961,482104.23847528745,231.32291065214088,53.02014095556492,2967.8652833177384,755.7478205114263,661.5045528559131,12016.334167582127,10092.898119879535,0.1429543585490102,12.581251106399023,15475.567834791082,401.41248164364373,19.402231219905573,656.4513776143328,283.1987746024771,119.85309091784336,129.2282096130022,1576.4378157108551,20.502163417739396,4.033976609396052,229.2185571025351,60.17098103054841,199.52397514534206,724.0400892977412,46.01260215425134,20.113833770068688,886.6985758581881,51.29883870374911,8.11555925863454,660.0967571232425,686.8309218217676,331.3445723648982,285.41844017812383,667.3873783091422,132.20471803970565,12.1,78.434
71,3,AUS,low,Australia,Australia,East Asia & Pacific,High income,24568113.491207294,171.0001008452125,1784.4844666826007,365.38517510563946,830.0068829988923,104.06,79.05081415769999,30.40726771029945,431.3508780293685,673.3898480662599,10694.979596705281,482104.23847528745,176.06956452532475,36.46799203385791,2318.899404917954,535.4750788233067,626.980812585375,6949.6990952497335,9546.461785404395,0.08423734302906824,7.398747972845566,8923.338488753923,250.45595131714262,13.897264247324799,284.22125719475594,201.2663603436275,90.44212611820704,51.074947101751796,1231.6483387636524,13.278876327215544,1.539839971563199,144.0481687148139,41.50337270202368,106.76260844619866,482.57962731481314,35.41944535880557,8.082361146469257,685.2341913266048,44.12406570509401,6.0607243235584605,345.97475582488977,403.711690654147,188.13720027693932,153.25573933700437,604.6714388394885,104.1242007939382,12.1,78.434
75,3,AUT,central,Austria,Austria,Europe & Central Asia,High income,8916185.490999587,154.20971910666628,922.9406073460136,325.63249193624637,1135.2512136740236,76.16435519999999,61.0117353696,34.895854825145335,509.3254012880546,917.3620397239689,13837.103129446634,485250.8534907477,369.9349365144487,38.15275656223945,4435.49864840299,564.9925029056334,866.9689741236456,10344.303846770496,12621.164804241127,0.04761655980907296,4.183513266748629,12473.207058442731,275.17078845403336,25.608031548491212,572.0069139170123,354.5538575542203,202.8309558115236,110.4603549044052,2505.4611671827683,13.439764995148664,3.3841626173066786,157.44007529332717,60.240852066931055,220.71709921887788,731.2392339796596,47.23353737830993,14.528451905372687,998.1524111020206,106.86312863599403,3.2569017370941182,650.9658494370007,453.14805954846435,319.7883953137176,177.977271094431,1198.7982472405615,55.667101617578794,9.6,77.459
